date,Close,MA5,MA20
2024-11-12,1473.74,1497.604,1452.9959999999999
2024-11-13,1475.04,1499.104,1455.7959999999998
2024-11-14,1470.34,1484.0359999999998,1459.7559999999999
2024-11-15,1455.54,1473.842,1460.656
2024-11-18,1455.54,1466.04,1462.166
2024-11-19,1438.46,1458.984,1462.112
2024-11-20,1441.35,1452.2459999999999,1460.9775
2024-11-21,1441.67,1446.5120000000002,1460.624
2024-11-22,1404.36,1436.276,1458.0724999999998
2024-11-25,1395.11,1424.19,1454.7509999999997
2024-11-26,1405.54,1417.606,1453.62
2024-11-27,1415.59,1412.454,1452.9725
2024-11-28,1414.54,1407.0279999999998,1452.483
2024-11-29,1422.28,1410.6119999999999,1452.0825
2024-12-02,1421.54,1415.898,1450.9225000000001
2024-12-03,1423.28,1419.446,1448.4099999999999
2024-12-04,1416.54,1419.636,1445.8600000000001
2024-12-05,1407.54,1418.236,1438.953
2024-12-06,1417.55,1417.29,1434.5049999999999
2024-12-09,1415.34,1416.05,1430.5445
2024-12-10,1443.13,1420.02,1429.014
2024-12-11,1432.14,1423.1399999999999,1426.8690000000001
2024-12-12,1462.34,1434.1,1426.469
2024-12-13,1415.54,1433.6979999999999,1424.4689999999998
2024-12-16,1423.74,1435.3780000000002,1422.879
2024-12-17,1454.54,1437.66,1423.683
2024-12-18,1468.04,1444.84,1425.0175
2024-12-19,1447.55,1441.882,1425.3115
2024-12-20,1442.42,1447.2579999999998,1427.2145
2024-12-23,1446.87,1451.884,1429.8025
2024-12-24,1459.24,1452.824,1432.4875
2024-12-25,1450.42,1449.3,1434.2289999999998
2024-12-26,1448.21,1449.4320000000002,1435.9125
2024-12-27,1449.39,1450.8259999999998,1437.268
2024-12-30,1445.42,1450.536,1438.462
2024-12-31,1444.42,1447.5720000000001,1439.519
2025-01-02,1408.42,1439.172,1439.1129999999998
2025-01-03,1395.42,1428.614,1438.507
2025-01-06,1360.42,1410.8200000000002,1435.6505
2025-01-07,1360.62,1393.8600000000001,1432.9145
2025-01-08,1362.92,1377.5600000000002,1428.904
2025-01-09,1364.42,1368.7600000000002,1425.518
2025-01-10,1356.42,1360.9600000000003,1420.222
2025-01-13,1364.4,1361.756,1417.6650000000002
2025-01-14,1392.92,1368.216,1416.124
2025-01-15,1391.69,1373.97,1412.9815
2025-01-16,1366.8,1374.446,1407.9195000000002
2025-01-17,1375.17,1378.196,1404.3004999999998
2025-01-20,1395.22,1384.3600000000001,1401.9405000000002
2025-01-21,1388.57,1383.49,1399.0255000000002
2025-01-22,1361.42,1377.4360000000001,1394.1345000000001
2025-01-23,1363.42,1376.76,1389.7845000000002
2025-01-24,1356.42,1373.01,1385.1950000000002
2025-01-27,1355.41,1365.048,1380.496
2025-02-05,1324.22,1352.178,1374.4360000000001
2025-02-06,1333.26,1346.546,1368.8780000000002
2025-02-07,1356.42,1345.1460000000002,1366.278
2025-02-10,1351.93,1344.248,1364.1035
2025-02-11,1338.42,1340.85,1363.0035000000003
2025-02-12,1363.42,1348.69,1363.1435
2025-02-13,1385.48,1359.134,1364.2715
2025-02-14,1395.42,1366.934,1365.8215
2025-02-17,1392.04,1374.956,1367.6025000000002
2025-02-18,1395.42,1386.356,1369.1535
2025-02-19,1411.42,1395.956,1370.0785
2025-02-20,1394.42,1397.7440000000001,1370.215
2025-02-21,1408.63,1400.386,1372.3065000000001
2025-02-24,1399.49,1401.8760000000002,1373.5225
2025-02-25,1374.42,1397.6760000000002,1372.4825
2025-02-26,1380.43,1391.478,1372.0755000000001
2025-02-27,1405.98,1393.7900000000002,1374.3035
2025-02-28,1421.21,1396.306,1377.193
2025-03-03,1407.44,1397.8960000000002,1379.7440000000001
2025-03-04,1390.53,1401.118,1381.5
2025-03-05,1386.79,1402.39,1384.6285000000003
2025-03-06,1426.4,1406.474,1389.2855
2025-03-07,1441.42,1410.516,1393.5355000000002
2025-03-10,1443.32,1417.692,1398.105
2025-03-11,1469.1,1433.4060000000002,1404.639
2025-03-12,1463.0,1448.648,1409.618
2025-03-13,1458.19,1455.0059999999999,1413.2535000000003
2025-03-14,1548.43,1476.408,1420.904
2025-03-17,1558.28,1499.4,1429.216
2025-03-18,1544.42,1514.464,1436.666
2025-03-19,1556.13,1533.09,1443.9015
2025-03-20,1524.42,1546.336,1450.4015000000002
2025-03-21,1494.17,1535.484,1454.6785
