date,Close,MA5,MA20,spread,cross,signal,trade,MA10,MA30,spread_10_30,cross_10_30
2024-11-11,253.83,247.46800000000002,237.32150000000001,10.146500000000003,0.0,1,0,241.218,233.26899999999998,7.949000000000012,0.0
2024-11-12,259.35,249.794,238.91150000000002,10.882499999999993,0.0,1,0,243.342,235.78566666666669,7.556333333333328,0.0
2024-11-13,268.33,254.894,241.31900000000002,13.574999999999989,0.0,1,0,246.73899999999998,238.41566666666668,8.323333333333295,0.0
2024-11-14,261.33,257.334,243.494,13.840000000000003,0.0,1,0,249.641,240.732,8.908999999999992,0.0
2024-11-15,251.89,258.946,244.2775,14.668500000000023,0.0,1,0,251.577,242.02366666666666,9.553333333333342,0.0
2024-11-18,249.25,258.03000000000003,244.75550000000004,13.274499999999989,0.0,1,0,252.74900000000002,242.39133333333336,10.35766666666666,0.0
2024-11-19,255.05,257.17,245.664,11.506000000000029,0.0,1,0,253.48199999999997,241.382,12.099999999999966,0.0
2024-11-20,253.88,254.27999999999997,246.57649999999998,7.703499999999991,0.0,1,0,254.587,241.80033333333333,12.786666666666662,0.0
2024-11-21,254.59,252.93200000000002,247.6815,5.250500000000017,0.0,1,0,255.13299999999998,242.1423333333333,12.99066666666667,0.0
2024-11-22,245.43,251.64000000000001,247.69250000000002,3.947499999999991,0.0,1,0,255.29299999999998,242.71933333333334,12.57366666666664,0.0
2024-11-25,250.43,251.87600000000003,248.0855,3.790500000000037,0.0,1,0,254.95300000000003,243.1986666666667,11.754333333333335,0.0
2024-11-26,243.05,249.47600000000003,248.33249999999998,1.1435000000000457,0.0,1,0,253.323,243.71533333333335,9.60766666666666,0.0
2024-11-27,246.23,247.946,248.92600000000002,-0.9800000000000182,-2.0,0,-1,251.113,244.5836666666667,6.529333333333312,0.0
2024-11-28,241.03,245.234,249.362,-4.127999999999986,0.0,0,0,249.08300000000003,245.357,3.7260000000000275,0.0
2024-11-29,247.57,245.66199999999998,250.11399999999998,-4.451999999999998,0.0,0,0,248.65099999999998,245.73533333333333,2.9156666666666524,0.0
2024-12-02,248.52,245.28000000000003,250.66350000000003,-5.383499999999998,0.0,0,0,248.57799999999997,246.02966666666669,2.5483333333332894,0.0
2024-12-03,248.17,246.304,250.686,-4.382000000000005,0.0,0,0,247.89000000000001,246.406,1.4840000000000089,0.0
2024-12-04,245.3,246.118,250.8095,-4.691500000000019,0.0,0,0,247.032,246.72833333333335,0.30366666666665765,0.0
2024-12-05,242.33,246.378,250.4695,-4.091500000000025,0.0,0,0,245.80599999999998,247.05633333333336,-1.2503333333333728,-2.0
2024-12-06,252.88,247.44,250.92200000000003,-3.4820000000000277,0.0,0,0,246.55100000000002,247.312,-0.7609999999999957,0.0
2024-12-09,254.38,248.612,250.9495,-2.3375000000000057,0.0,0,0,246.946,247.70566666666667,-0.7596666666666749,0.0
2024-12-10,256.9,250.358,250.827,-0.4689999999999941,0.0,0,0,248.331,248.332,-0.0010000000000047748,0.0
2024-12-11,253.43,251.984,250.08200000000002,1.9019999999999868,2.0,1,1,249.05100000000002,248.9676666666667,0.08333333333331439,2.0
2024-12-12,260.04,255.526,250.0175,5.508499999999998,0.0,1,0,250.952,249.892,1.0600000000000023,0.0
2024-12-13,253.36,255.62199999999999,250.09099999999998,5.531000000000006,0.0,1,0,251.53100000000003,250.58633333333333,0.9446666666667056,0.0
2024-12-16,253.53,255.452,250.30499999999998,5.14700000000002,0.0,1,0,252.032,251.11966666666666,0.9123333333333505,0.0
2024-12-17,260.13,256.098,250.55900000000003,5.538999999999987,0.0,1,0,253.228,251.53333333333333,1.6946666666666772,0.0
2024-12-18,257.74,256.96,250.752,6.20799999999997,0.0,1,0,254.47199999999998,252.03033333333332,2.441666666666663,0.0
2024-12-19,256.12,256.17600000000004,250.8285,5.347500000000053,0.0,1,0,255.85100000000003,252.26333333333332,3.5876666666667063,0.0
2024-12-20,249.04,255.31199999999998,251.00900000000001,4.302999999999969,0.0,1,0,255.467,252.437,3.030000000000001,0.0
2024-12-23,249.83,254.57200000000003,250.97899999999998,3.593000000000046,0.0,1,0,255.012,252.3036666666667,2.7083333333333144,0.0
2024-12-24,254.56,253.458,251.55450000000002,1.9034999999999798,0.0,1,0,254.77800000000002,252.14399999999998,2.634000000000043,0.0
2024-12-25,254.3,252.76999999999998,251.958,0.8119999999999834,0.0,1,0,254.86499999999995,251.67633333333333,3.18866666666662,0.0
2024-12-26,247.58,251.06199999999998,252.2855,-1.2235000000000298,-2.0,0,-1,253.619,251.218,2.4010000000000105,0.0
2024-12-27,248.33,250.92000000000002,252.32350000000002,-1.4035000000000082,0.0,0,0,253.11599999999999,251.0993333333333,2.01666666666668,0.0
2024-12-30,252.91,251.536,252.54299999999998,-1.0069999999999766,0.0,0,0,253.054,251.22133333333332,1.8326666666666824,0.0
2024-12-31,252.33,251.09,252.75099999999998,-1.660999999999973,0.0,0,0,252.27399999999997,251.13066666666666,1.1433333333333167,0.0
2025-01-02,245.11,249.252,252.7415,-3.4894999999999925,0.0,0,0,251.01100000000002,250.83833333333334,0.17266666666668584,0.0
2025-01-03,243.96,248.52800000000002,252.823,-4.2949999999999875,0.0,0,0,249.795,250.484,-0.6890000000000214,-2.0
2025-01-06,243.08,247.478,252.333,-4.85499999999999,0.0,0,0,249.19899999999998,250.40566666666666,-1.2066666666666777,0.0
2025-01-07,235.78,244.052,251.40300000000002,-7.3510000000000275,0.0,0,0,247.794,249.91733333333332,-2.1233333333333064,0.0
2025-01-08,231.67,239.92000000000002,250.1415,-10.221499999999992,0.0,0,0,245.50500000000002,249.538,-4.032999999999987,0.0
2025-01-09,233.66,237.62999999999997,249.15299999999996,-11.522999999999996,0.0,0,0,243.44099999999997,249.119,-5.678000000000026,0.0
2025-01-10,232.33,235.304,247.76749999999998,-12.463499999999982,0.0,0,0,241.916,248.829,-6.913000000000011,0.0
2025-01-13,233.24,233.336,246.7615,-13.4255,0.0,0,0,240.407,248.35133333333337,-7.944333333333361,0.0
2025-01-14,242.53,234.686,246.21150000000003,-11.525500000000022,0.0,0,0,239.369,248.15166666666667,-8.782666666666671,0.0
