Date,Close,MA5,MA20,signal,position,position_change,action,ret,strategy_ret,buyhold_ret,SPY_Close,market_ret,nav_strategy,nav_buyhold,nav_market
2024-11-12,148.05865478515625,146.9044616699219,140.797998046875,1,1,0.0,,0.020859010854285875,0.020859010854285875,0.020859010854285875,584.8847045898438,-0.0031062323344024367,0.9779474069523643,1.2004425834457046,1.0794749895603732
2024-11-13,146.04180908203125,147.0362579345703,141.3246757507324,1,1,0.0,,-0.013621937238667892,-0.013621937238667892,-0.013621937238667892,585.1687622070312,0.0004856642941051259,0.9646258687521412,1.1840902299153828,1.0799992520191821
2024-11-14,146.53102111816406,146.6129119873047,141.8154083251953,1,1,0.0,,0.0033498081077454334,0.0033498081077454334,0.0033498081077454334,581.4060668945312,-0.006430102827616024,0.9678571803082281,1.1880567049678554,1.0730547457749504
2024-11-15,141.7584991455078,145.48467712402345,142.01409759521485,1,1,0.0,,-0.032570045142916504,-0.032570045142916504,-0.032570045142916504,573.9591064453125,-0.012808535846547398,0.9363340282536933,1.1493616444547077,1.0593104855983841
2024-11-18,139.9313507080078,144.46426696777343,141.83637466430665,1,1,0.0,,-0.012889163249566571,-0.012889163249566571,-0.012889163249566571,576.3107299804688,0.004097197010638043,0.9242654661074071,1.1345473345865407,1.0636506893533153
2024-11-19,146.78062438964844,144.2086608886719,142.00710678100586,1,1,0.0,,0.048947384892559676,0.048947384892559676,0.048947384892559676,578.4174194335938,0.003655474978222939,0.9695058436198675,1.1900804596513757,1.067538837833816
2024-11-20,145.6623992919922,144.13277893066407,142.32311248779297,1,1,0.0,,-0.007618342695475788,-0.007618342695475788,-0.007618342695475788,578.613525390625,0.0003390388159874025,0.962119815857905,1.1810140188745621,1.0679007749374156
2024-11-21,146.4412078857422,144.11481628417968,142.63562469482423,1,1,0.0,,0.005346668718457792,0.005346668718457792,0.005346668718457792,581.7196655273438,0.005368246680064637,0.9672639517807607,1.187328509585339,1.0736335297271118
2024-11-22,141.72854614257812,144.10882568359375,142.65609283447264,1,1,0.0,,-0.03218125424669416,-0.03218125424669416,-0.03218125424669416,583.5226440429688,0.00309939412825333,0.9361361846248419,1.1491187889440246,1.0769611431850439
2024-11-25,135.80780029296875,143.28411560058595,142.4314453125,1,1,0.0,,-0.04177525283899508,-0.04177525283899508,-0.04177525283899508,585.5020141601562,0.003392105066349016,0.897028858820407,1.1011140609938481,1.080614308535103
2024-11-26,136.70639038085938,141.26926879882814,142.21528244018555,0,1,0.0,,0.00661663090008191,0.00661663090008191,0.00661663090008191,588.55908203125,0.005221276438269529,0.9029641676859432,1.1083997263143346,1.0862564945631141
2024-11-27,135.1288604736328,139.16256103515624,142.01559524536134,0,0,-1.0,卖出,-0.011539547660000538,-0.0,-0.011539547660000538,586.7756958007812,-0.0030300887114236286,0.9029641676859432,1.0956092948461988,1.082965041021228
2024-11-29,138.0343017578125,137.4811798095703,142.28966674804687,0,0,0.0,,0.021501263860258968,0.0,0.021501263860258968,590.4208984375,0.006212259067315484,0.9029641676859432,1.1191662793824393,1.0896927004168977
2024-12-02,138.4137420654297,136.81821899414064,142.4509162902832,0,0,0.0,,0.002748884174333277,0.0,0.002748884174333277,591.4791870117188,0.0017924307507057868,0.9029641676859432,1.1222427378562811,1.0916458991219447
