Date,Close,MA5,MA20,signal,position,position_change,action
2022-01-24,23.298397064208984,24.29644432067871,27.478392314910888,0,0,0.0,
2022-01-25,22.25369453430176,23.58289794921875,27.048699569702148,0,0,0.0,
2022-01-26,22.70028686523437,23.12534408569336,26.67238826751709,0,0,0.0,
2022-01-27,21.874897003173828,22.685533905029295,26.27080726623535,0,0,0.0,
2022-01-28,22.768070220947266,22.579069137573242,25.934569358825684,0,0,0.0,
2022-01-31,24.40888977050781,22.801167678833007,25.689094924926756,0,0,0.0,
2022-02-01,24.560413360595703,23.262511444091796,25.415808486938477,0,0,0.0,
2022-02-02,25.16250991821289,23.7549560546875,25.214045810699464,0,0,0.0,
2022-02-03,23.872581481933597,24.154492950439455,25.03182134628296,0,0,0.0,
2022-02-04,24.24241828918457,24.449362564086915,24.839479064941408,0,0,0.0,
2022-02-07,24.65012550354004,24.49760971069336,24.713925743103026,0,0,0.0,
2022-02-08,25.028926849365234,24.591312408447266,24.599686527252196,0,0,0.0,
2022-02-09,26.62090110778809,24.882990646362305,24.54426145553589,1,0,0.0,
2022-02-10,25.742677688598636,25.25700988769531,24.435854053497316,1,1,1.0,买入
2022-02-11,23.873573303222656,25.18324089050293,24.30496702194214,1,1,0.0,
2022-02-14,24.190584182739254,25.091332626342773,24.171638584136964,1,1,0.0,
2022-02-15,26.411561965942383,25.367859649658204,24.201145362854003,1,1,0.0,
2022-02-16,26.427509307861328,25.329181289672853,24.273118019104004,1,1,0.0,
2022-02-17,24.42982292175293,25.06661033630371,24.290911769866945,1,1,0.0,
2022-02-18,23.56754302978516,25.00540428161621,24.304269218444826,1,1,0.0,
2022-02-22,23.31633949279785,24.83055534362793,24.30516633987427,1,1,0.0,
2022-02-23,22.31649780273437,24.011542510986327,24.3083065032959,0,1,0.0,
2022-02-24,23.6732177734375,23.46068420410156,24.356953048706053,0,0,-1.0,卖出
2022-02-25,24.0809268951416,23.3909049987793,24.467254543304442,0,0,0.0,
2022-02-28,24.30820655822754,23.539037704467773,24.544261360168456,0,0,0.0,
2022-03-01,23.403064727783203,23.556382751464845,24.493970108032226,0,0,0.0,
2022-03-02,24.14784049987793,23.922651290893555,24.473341464996338,0,0,0.0,
2022-03-03,23.64334487915039,23.916676712036132,24.397383213043213,0,0,0.0,
2022-03-04,22.8676700592041,23.674025344848634,24.347137641906738,0,0,0.0,
2022-03-07,21.28838539123535,23.070061111450194,24.199435997009278,0,0,0.0,
2022-03-08,21.449899673461918,22.679428100585938,24.039424705505375,0,0,0.0,
2022-03-09,22.9454345703125,22.43894691467285,23.93525009155274,0,0,0.0,
2022-03-10,22.590496063232425,22.22837715148926,23.73372983932495,0,0,0.0,
2022-03-11,22.03415870666504,22.061674880981446,23.548303890228272,0,0,0.0,
2022-03-14,21.26644897460937,22.05728759765625,23.417947673797606,0,0,0.0,
2022-03-15,22.90455436706543,22.348218536376955,23.353646183013915,0,0,0.0,
2022-03-16,24.423019409179688,22.643735504150392,23.25421905517578,0,0,0.0,
2022-03-17,24.69221305847168,23.064078903198244,23.1674542427063,0,0,0.0,
2022-03-18,26.374187469482425,23.93208465576172,23.264672470092773,1,0,0.0,
2022-03-21,26.65435028076172,25.009664916992186,23.419012832641602,1,1,1.0,买入
2022-03-22,26.444974899291992,25.7177490234375,23.575444602966307,1,1,0.0,
2022-03-23,25.557626724243164,25.944670486450196,23.737501049041747,1,1,0.0,
2022-03-24,28.06612968444824,26.619453811645506,23.957146644592285,1,1,0.0,
2022-03-25,27.6094913482666,26.866514587402342,24.133574867248534,1,1,0.0,
2022-03-28,28.13492584228516,27.162629699707033,24.324910831451415,1,1,0.0,
2022-03-29,28.57062721252441,27.587760162353515,24.583288955688477,1,1,0.0,
2022-03-30,27.607500076293945,27.997734832763673,24.75627193450928,1,1,0.0,
2022-03-31,27.20470428466797,27.825449752807618,24.934339904785155,1,1,0.0,
2022-04-01,26.632417678833008,27.6300350189209,25.122577285766603,1,1,0.0,
2022-04-04,27.27848243713379,27.458746337890624,25.422082138061523,1,1,0.0,
2022-04-05,25.85373878479004,26.91536865234375,25.64227409362793,1,1,0.0,
2022-04-06,24.33428192138672,26.260725021362305,25.71171646118164,1,1,0.0,
2022-04-07,24.1358699798584,25.64695816040039,25.788985157012938,0,1,0.0,
2022-04-08,23.05011749267578,24.930498123168945,25.839783096313475,0,0,-1.0,卖出
2022-04-11,21.851703643798828,23.845142364501953,25.86904582977295,0,0,0.0,
2022-04-12,21.43993377685547,22.96238136291504,25.795814800262452,0,0,0.0,
2022-04-13,22.136850357055664,22.522895050048827,25.68150634765625,0,0,0.0,
2022-04-14,21.194664001464844,21.93465385437012,25.506628894805907,0,0,0.0,
2022-04-18,21.71810340881348,21.668251037597656,25.27382469177246,0,0,0.0,
2022-04-19,22.131866455078125,21.724283599853514,25.047700500488283,0,0,0.0,
2022-04-20,21.417999267578125,21.719896697998045,24.79635171890259,0,0,0.0,
2022-04-21,20.12286949157715,21.317100524902344,24.524613857269287,0,0,0.0,
2022-04-22,19.45685577392578,20.96953887939453,24.094150161743165,0,0,0.0,
2022-04-25,19.842702865600582,20.594458770751952,23.705810737609863,0,0,0.0,
2022-04-26,18.732023239135746,19.914490127563475,23.235665607452393,0,0,0.0,
2022-04-27,18.36013603210449,19.30291748046875,22.725141048431396,0,0,0.0,
2022-04-28,19.723064422607425,19.222956466674805,22.33091926574707,0,0,0.0,
2022-04-29,18.49174118041992,19.029933547973634,21.89527111053467,0,0,0.0,
2022-05-02,19.47480773925781,18.956354522705077,21.537390613555907,0,0,0.0,
2022-05-03,19.543596267700195,19.11866912841797,21.15064630508423,0,0,0.0,
2022-05-04,20.273420333862305,19.50132598876953,20.87163038253784,0,0,0.0,
2022-05-05,18.78785896301269,19.314284896850587,20.59430923461914,0,0,0.0,
2022-05-06,18.619359970092773,19.339808654785156,20.318483734130858,0,0,0.0,
2022-05-09,16.899499893188477,18.82474708557129,20.010952854156493,0,0,0.0,
2022-05-10,17.54257583618164,18.42454299926758,19.79549646377563,0,0,0.0,
2022-05-11,16.5804500579834,17.6859489440918,19.55252227783203,0,0,0.0,
2022-05-12,16.12681007385254,17.153739166259765,19.252020263671874,0,0,0.0,
2022-05-13,17.653247833251953,16.960516738891602,19.074949455261226,0,0,0.0,
2022-05-16,17.212562561035156,17.023129272460938,18.849672412872312,0,0,0.0,
