Date,Close,MA5,MA20,signal,position,position_change,action,ret,strategy_ret,buyhold_ret,SPY_Close,market_ret,nav_strategy,nav_buyhold,nav_market
2025-08-28,179.93035888671875,180.02822570800782,179.43700637817383,1,0,0.0,,-0.007874380116893676,-0.0,-0.007874380116893676,641.80859375,0.003541419568318549,0.9696868167211832,1.051289510450607,1.0320467270567342
2025-08-29,173.94830322265625,179.2672332763672,179.45997467041016,0,1,1.0,买入,-0.033246505487318556,-0.033246505487318556,-0.033246505487318556,637.98095703125,-0.0059638290232071345,0.9374481186480819,1.0163378079726504,1.0258917768326072
2025-09-02,170.55284118652344,177.46363525390626,178.99958724975585,0,0,-1.0,卖出,-0.019519949164359285,-0.0,-0.019519949164359285,633.25341796875,-0.007410157012364249,0.9374481186480819,0.9964989456272079,1.0182897576885843
2025-09-03,170.39306640625,175.23660278320312,178.61809616088868,0,0,0.0,,-0.0009368051517751885,-0.0,-0.0009368051517751885,636.6853637695312,0.005419545640653167,0.9374481186480819,0.9955654202812058,1.0238084255057873
2025-09-04,171.4316864013672,173.25125122070312,178.23061294555663,0,0,0.0,,0.0060954357886893185,0.0,0.0060954357886893185,642.0064086914062,0.00835741674721624,0.9374481186480819,1.0016338253739694,1.0323648191870505
2025-09-05,166.79786682128906,170.6247528076172,177.54402847290038,0,0,0.0,,-0.027030123061550726,-0.0,-0.027030123061550726,640.1469116210938,-0.0028963839692857096,0.9374481186480819,0.9745595398114992,1.0293746942743025
2025-09-08,168.08612060546875,169.4523162841797,176.8254852294922,0,0,0.0,,0.007723442803737823,0.0,0.007723442803737823,641.7196044921875,0.0024567686612921857,0.9374481186480819,0.9820864946760705,1.0319036297639228
2025-09-09,170.53285217285156,169.4483184814453,176.26123657226563,0,0,0.0,,0.014556416428491259,0.0,0.014556416428491259,643.203125,0.002311789288386157,0.9374481186480819,0.9963821546613726,1.0342891735218578
2025-09-10,177.09413146972656,170.7885314941406,175.9701240539551,0,0,0.0,,0.03847516307429433,0.0,0.03847516307429433,645.0625,0.002890805295761023,0.9374481186480819,1.0347181205462856,1.0372791021420231
2025-09-11,176.9443359375,171.89106140136718,175.74991836547852,0,0,0.0,,-0.0008458526038293002,-0.0,-0.0008458526038293002,650.4231567382812,0.008310290457562264,0.9374481186480819,1.0338429015297923,1.0458991927663828
2025-09-12,177.59349060058594,174.05018615722656,175.54069900512695,0,0,0.0,,0.0036686942232229125,0.0,0.0036686942232229125,650.2054443359375,-0.00033472424849623206,0.9374481186480819,1.0376357550103548,1.0455491049450811
2025-09-15,177.52357482910156,175.93767700195312,175.40637893676757,1,0,0.0,,-0.00039368431381092694,-0.0,-0.00039368431381092694,653.6671752929688,0.0053240571686796745,0.9374481186480819,1.037227254090158,1.0511156681524707
2025-09-16,174.65724182128906,176.76255493164064,175.05084686279298,1,1,1.0,买入,-0.016146210499489166,-0.016146210499489166,-0.016146210499489166,652.76708984375,-0.0013769781981408658,0.9223118839920398,1.020479964509811,1.0496683047937005
2025-09-17,170.0730743408203,175.35834350585938,174.78418197631837,1,1,0.0,,-0.026246649910796838,-0.026246649910796838,-0.026246649910796838,651.9561157226562,-0.0012423636756685452,0.8981042868643333,0.9936957841403397,1.0483642350203242
2025-09-18,176.01551818847656,175.17257995605468,174.82662353515624,1,1,0.0,,0.03494053288969079,0.03494053288969079,0.03494053288969079,655.00244140625,0.004672593154858351,0.9294845292378888,1.0284160443684423,1.0532628145686784
2025-09-19,176.4449462890625,174.94287109375,174.9115089416504,1,1,0.0,,0.0024397172760990404,0.0024397172760990404,0.0024397172760990404,658.2465209960938,0.00495277480627232,0.9317522087017373,1.0309250887589054,1.0584793881010577
2025-09-22,183.3761138916016,176.11337890625,175.1926513671875,1,1,0.0,,0.039282324307458705,0.039282324307458705,0.039282324307458705,661.3606567382812,0.004730956629250382,0.9683536011381498,1.0714222224322285,1.0634870081791192
2025-09-23,178.2027130126953,176.82247314453124,175.12424545288087,1,1,0.0,,-0.028211967028401563,-0.028211967028401563,-0.028211967028401563,657.7606201171875,-0.005443378865093829,0.9410344412710064,1.0411952940194737,1.0576980454754952
2025-09-24,176.74456787109375,178.15677185058593,174.88506240844725,1,1,0.0,,-0.008182508094013552,-0.008182508094013552,-0.008182508094013552,655.6677856445312,-0.003181757023221321,0.9333344193385609,1.0326757050987105,1.0543327072908562
2025-09-25,177.4636688232422,178.44640197753907,174.69032363891603,1,1,0.0,,0.004068588702951903,0.004068588702951903,0.004068588702951903,652.6429443359375,-0.004613374905433676,0.9371317732131579,1.036877237806288,1.0494686752370626
2025-09-26,177.96302795410156,178.75001831054686,174.59195709228516,1,1,0.0,,0.0028138668279011902,0.0028138668279011902,0.0028138668279011902,656.3819580078125,0.0057290340826092745,0.9397687372231746,1.039794872270357,1.0554811170461265
2025-09-29,181.61837768554688,178.39847106933593,174.9754608154297,1,1,0.0,,0.02053993896073769,0.02053993896073769,0.02053993896073769,658.2266845703125,0.0028104467833012237,0.9590715297229481,1.0611521954784782,1.058447490556364
2025-09-30,186.3423309326172,180.02639465332032,175.7649353027344,1,1,0.0,,0.026010326197546618,0.026010326197546618,0.026010326197546618,660.7061157226562,0.003766834755358328,0.9840172930578219,1.088753110228116,1.0624344873505134
2025-10-01,187.00149536132807,182.0777801513672,176.5953567504883,1,1,0.0,,0.003537384261599996,0.003537384261599996,0.003537384261599996,662.95751953125,0.0034075722246513784,0.9874981403434269,1.092604448345005,1.0660548096001208
2025-10-02,188.6493988037109,184.3149261474609,177.45624237060548,1,1,0.0,,0.00881224740582276,0.00881224740582276,0.00881224740582276,663.7210693359375,0.0011517326256851312,0.996200218268923,1.1022327490605237,1.0672826197051057
2025-10-03,187.3809967041016,186.19851989746093,178.4853988647461,1,1,0.0,,-0.006723594708770264,-0.006723594708770264,-0.006723594708770264,663.7112426757812,-1.4805406382656372e-05,0.9895021717524943,1.094821782781107,1.0672668181521958
2025-10-06,185.30364990234372,186.9355743408203,179.34627532958984,1,1,0.0,,-0.011086219191363655,-0.011086219191363655,-0.011086219191363655,666.0914916992188,0.003586271966467658,0.9785323337861158,1.0826843485217161,1.0710943272228761
2025-10-07,184.8042907714844,186.62796630859376,180.0598472595215,1,1,0.0,,-0.0026948154076970043,-0.0026948154076970043,-0.0026948154076970043,663.6219482421875,-0.0037075138893177817,0.9758953697760993,1.0797667140576475,1.0671232301279279
2025-10-08,188.86911010742188,187.0014892578125,180.64859619140626,1,1,0.0,,0.021995264931179204,0.021995264931179204,0.021995264931179204,667.5791625976562,0.005963055269571305,0.9973604469794356,1.1035164689972143,1.0734865449286242
2025-10-09,192.32470703125,187.7365509033203,181.41761474609376,1,1,0.0,,0.0182962524780399,0.0182962524780399,0.0182962524780399,665.6452026367188,-0.002896974724933221,1.015608405528982,1.1237066849276625,1.07037668154041
2025-10-10,182.92669677734372,186.84569091796874,181.68427505493165,1,1,0.0,,-0.04886532988389913,-0.04886532988389913,-0.04886532988389913,647.6542358398438,-0.027027862178845674,0.9659803657599475,1.0687963870759296,1.0414466881122857
2025-10-13,188.0801239013672,187.40098571777344,182.21210250854492,1,1,0.0,,0.02817208868258403,0.02817208868258403,0.02817208868258403,657.5919189453125,0.015344118135168339,0.9931940502897717,1.0989066136762582,1.0574267691261605
2025-10-14,179.8006591796875,186.40025939941407,182.46927337646486,1,1,0.0,,-0.04402094463751838,-0.04402094463751838,-0.04402094463751838,656.78857421875,-0.0012216462876413203,0.949472709987653,1.0505317064738129,1.056134967639205
2025-10-15,179.60093688964844,184.54662475585937,182.94566650390624,1,1,0.0,,-0.0011107984306079066,-0.0011107984306079066,-0.0011107984306079066,659.7044067382812,0.004439529909605389,0.9484180371914936,1.049364777502958,1.0608237104166192
2025-10-16,181.5784149169922,182.39736633300782,183.22381134033202,0,1,0.0,,0.01101039928627312,0.01101039928627312,0.01101039928627312,655.2117309570312,-0.006810134562330372,0.9588604984712754,1.0609187027002167,1.0535993582017713
2025-10-17,182.9866180419922,182.4093505859375,183.5508949279785,0,0,-1.0,卖出,0.007755344299286593,0.0,0.007755344299286593,658.9308471679688,0.005676205164253156,0.9588604984712754,1.0691464925132093,1.05957980431985
2025-10-20,182.4073486328125,181.27479553222656,183.50245666503906,0,0,0.0,,-0.0031656380962610253,-0.0,-0.0031656380962610253,665.7840576171875,0.010400500262923273,0.9588604984712754,1.0657619616460257,1.0705999643532669
2025-10-21,180.92922973632807,181.5005096435547,183.6387825012207,0,0,0.0,,-0.008103395546085634,-0.0,-0.008103395546085634,665.7741088867188,-1.494287878323064e-05,0.9588604984712754,1.0571256709128358,1.0705839665077743
2025-10-22,180.05035400390625,181.59039306640625,183.80407180786133,0,0,0.0,,-0.004857566318624218,-0.0,-0.004857566318624218,662.3128051757812,-0.005198916065879078,0.9588604984712754,1.0519906128592567,1.0650180903244244
2025-10-23,181.92796325683597,181.660302734375,184.02728652954102,0,0,0.0,,0.01042824527236963,0.0,0.01042824527236963,666.2402954101562,0.005929962705964353,0.9588604984712754,1.0629610289943834,1.0713336078812257
2025-10-24,186.0227203369141,182.26752319335938,184.43027114868164,0,0,0.0,,0.022507573914282597,0.0,0.022507573914282597,671.6851806640625,0.008172554694480416,0.9588604984712754,1.0868857029224763,1.08008914038767
2025-10-27,191.2460784912109,184.03526916503907,184.91165618896486,0,0,0.0,,0.02807914078902063,0.0,0.02807914078902063,679.6094970703125,0.011797664492784632,0.9588604984712754,1.1174045195964102,1.0928316696882638
2025-10-28,200.77394104003903,188.00421142578125,185.63323669433595,1,0,0.0,,0.04981991068259206,0.0,0.04981991068259206,681.41455078125,0.002656016019079832,0.9588604984712754,1.173073512959028,1.0957342481091137
2025-10-29,206.7762756347656,193.34939575195312,186.62197570800782,1,1,1.0,买入,0.0298959843276152,0.0298959843276152,0.0298959843276152,681.7418823242188,0.0004803706386860007,0.9875265769059419,1.2081437003175917,1.096260606669708
2025-10-30,202.63156127929688,197.4901153564453,187.32108383178712,1,1,0.0,,-0.020044438573744494,-0.020044438573744494,-0.020044438573744494,674.2439575195312,-0.010998187142508109,0.9677321610952107,1.1839271381283194,1.0842037273605951
2025-10-31,202.2320709228516,200.73198547363282,188.06363754272462,1,1,0.0,,-0.0019715110218918586,-0.0019715110218918586,-0.0019715110218918586,676.4556274414062,0.0032802220875831622,0.9658242664733722,1.1815930127263825,1.0877601563745234
2025-11-03,206.6164703369141,203.80606384277343,189.12927856445313,1,1,0.0,,0.021680040134361755,0.021680040134361755,0.021680040134361755,677.7251586914062,0.0018767398754619968,0.9867633753332554,1.2072099966647718,1.0898015992349301
2025-11-04,198.43690490722656,203.33865661621093,189.81090927124023,1,1,0.0,,-0.039588157789888334,-0.039588157789888334,-0.039588157789888334,669.6917114257812,-0.01185354736001909,0.9476992311292797,1.1594187768312763,1.0768835843653743
2025-11-05,194.9613494873047,200.97567138671874,190.1155212402344,1,1,0.0,,-0.01751466251475131,-0.01751466251475131,-0.01751466251475131,672.0125122070312,0.003465476340313245,0.9311005989305611,1.1391119482418106,1.0806154989482644
2025-11-06,187.8404235839844,198.01744384765624,189.89130706787108,1,1,0.0,,-0.03652480823530602,-0.03652480823530602,-0.03652480823530602,664.8021850585938,-0.010729453719183435,0.8970923281068438,1.0975061027737327,1.0690210849640667
2025-11-07,187.91033935546875,195.1530975341797,190.14048919677734,1,1,0.0,,0.0003722083359394279,0.0003722083359394279,0.0003722083359394279,665.4567260742188,0.000984565078659072,0.8974262333494725,1.0979146036939296,1.0700736057926725
2025-11-10,198.7964630126953,193.58909606933594,190.67630615234376,1,1,0.0,,0.05793254216114918,0.05793254216114918,0.05793254216114918,675.8407592773438,0.01560437034633999,0.9494164164495121,1.1615195877617694,1.086771430635305
2025-11-11,192.91395568847656,192.48450622558593,191.33197097778321,1,1,0.0,,-0.029590603550341266,-0.029590603550341266,-0.029590603550341266,677.3878784179688,0.002289177027853917,0.9213226116661689,1.127149522124355,1.0892592428288432
2025-11-12,193.5531463623047,192.20286560058594,192.02958145141602,1,1,0.0,,0.003313345950255231,0.003313345950255231,0.003313345950255231,677.7647705078125,0.0005563903663643455,0.9243752722104116,1.1308841584288178,1.0898652961780266
2025-11-13,186.62196350097656,191.95917358398438,192.28175888061523,0,1,0.0,,-0.03581023089314139,-0.03581023089314139,-0.03581023089314139,666.5179443359375,-0.016593996414786205,0.8912731802806463,1.0903869356020859,1.0717800753606486
2025-11-14,189.92776489257807,192.36265869140624,192.62881622314453,0,0,-1.0,卖出,0.017713892457166258,0.0,0.017713892457166258,666.408935546875,-0.0001635496688257021,0.8912731802806463,1.1097019325160402,1.0716047860842695
2025-11-17,186.3623046875,189.87582702636718,192.8265640258789,0,0,0.0,,-0.01877271712798112,-0.0,-0.01877271712798112,660.2002563476562,-0.009316620573407763,0.8912731802806463,1.0888698120405427,1.0616210508876744
2025-11-18,181.1289825439453,187.51883239746093,192.83655166625977,0,0,0.0,,-0.028081441428459142,-0.0,-0.028081441428459142,654.65625,-0.008397461670685558,0.8912731802806463,1.058292778190509,1.0527061288040522
2025-11-19,186.2823944091797,186.06468200683594,193.14815368652344,0,0,0.0,,0.028451613832612743,0.0,0.028451613832612743,657.185302734375,0.0038631766432766224,0.8912731802806463,1.0884029156374282,1.0567729185330823
2025-11-20,180.40989685058597,184.8222686767578,193.07225036621094,0,0,0.0,,-0.03152470515111827,-0.0,-0.03152470515111827,647.1683349609375,-0.015242227316648038,0.8912731802806463,1.0540913346363407,1.0406653454867234
2025-11-21,178.6521453857422,182.56714477539063,192.70372161865234,0,0,0.0,,-0.009743098884977153,-0.0,-0.009743098884977153,653.6148681640625,0.009961138168965045,0.8912731802806463,1.0438212185291813,1.0510315567807704
2025-11-24,182.3174743652344,181.7581787109375,192.2572914123535,0,0,0.0,,0.02051656850567407,0.0,0.02051656850567407,663.2351684570312,0.014718606876234608,0.8912731802806463,1.0652368480668115,1.0665012770795435
2025-11-25,177.59349060058594,181.05108032226562,191.09826889038087,0,0,0.0,,-0.025910756942502222,-0.0,-0.025910756942502222,669.4734497070312,0.009405836039293458,0.8912731802806463,1.0376357550103552,1.0765326132274506
2025-11-26,180.03038024902344,179.80067749023436,189.76097412109374,0,0,0.0,,0.013721728427074753,0.0,0.013721728427074753,674.09521484375,0.006903582418005261,0.8912731802806463,1.05187391104683,1.0839645448485369
2025-11-28,176.7745361328125,179.0736053466797,188.46812286376954,0,0,0.0,,-0.018084970501686226,-0.0,-0.018084970501686226,677.7747192382812,0.0054584342293309,0.8912731802806463,1.0328508023940548,1.0898812940235192
2025-12-01,179.69082641601562,179.28134155273438,187.34106063842773,0,0,0.0,,0.016497230579703537,0.0,0.016497230579703537,674.6803588867188,-0.004565470301164498,0.8912731802806463,1.0498899802355814,1.0849054733438601
2025-12-02,181.22885131835935,179.06361694335936,186.0716796875,0,0,0.0,,0.008559284483354412,0.0,0.008559284483354412,675.9300537109375,0.0018522768711999316,0.8912731802806463,1.0588762872526412,1.086915018659573
2025-12-03,179.36123657226562,179.41716613769532,185.11789627075194,0,0,0.0,,-0.010305283802814258,-0.0,-0.010305283802814258,678.2706298828125,0.003462749080359595,0.8912731802806463,1.0479642666004325,1.0906787326408656
2025-12-04,183.1566162109375,180.04241333007812,184.52765960693358,0,0,0.0,,0.021160534523537944,0.0,0.021160534523537944,678.7665405273438,0.000731139787988333,0.8912731802806463,1.070139750643265,1.091476171258212
2025-12-05,182.1877899169922,181.12506408691405,184.245027923584,0,0,0.0,,-0.005289605770121497,-0.0,-0.005289605770121497,680.0557861328125,0.001899394752821859,0.8912731802806463,1.064479133243426,1.0935493153707299
2025-12-08,185.323974609375,182.25169372558594,184.1157096862793,0,0,0.0,,0.017214022376646154,0.0,0.017214022376646154,678.0127563476562,-0.0030042091058060105,0.8912731802806463,1.0828031008625512,1.0902640645598451
2025-12-09,184.7446746826172,182.9548583984375,183.4131202697754,0,0,0.0,,-0.003125876875773148,-0.0,-0.003125876875773148,677.4275512695312,-0.0008631180942337835,0.8912731802806463,1.0794183916885494,1.0893230379182306
2025-12-10,183.55612182617188,183.79383544921876,182.94522857666016,1,0,0.0,,-0.006433489130266867,-0.0,-0.006433489130266867,681.92041015625,0.006632235252757246,0.8912731802806463,1.072473965198611,1.0965476845719524
2025-12-11,180.70957946777344,183.30442810058594,182.30305023193358,1,1,1.0,买入,-0.015507749510496383,-0.015507749510496383,-0.015507749510496383,683.5072021484375,0.0023269460314641055,0.8774515390554305,1.0558423075897823,1.0990992918548783
2025-12-12,174.80679321289062,181.82822875976564,181.7122917175293,1,1,0.0,,-0.03266449001911087,-0.03266449001911087,-0.03266449001911087,676.1580810546875,-0.010752075575282682,0.8487900320157009,1.0213537570717608,1.087281693204115
2025-12-15,176.0752410888672,179.97848205566407,181.01966552734376,0,1,0.0,,0.0072562847968487,0.0072562847968487,0.0072562847968487,675.1365356445312,-0.0015108085502177904,0.8549490942207332,1.028764990811405,1.085639018725527
2025-12-16,177.50350952148438,178.5302490234375,180.57672576904298,0,0,-1.0,卖出,0.008111693749698334,0.0,0.008111693749698334,673.2918701171875,-0.002732285145230273,0.8549490942207332,1.0371100173572783,1.0826727433615808
2025-12-17,170.7317657470703,175.9653778076172,180.0568649291992,0,0,0.0,,-0.03814991485334229,-0.0,-0.03814991485334229,665.8832397460938,-0.011003593983400228,0.8549490942207332,0.9975443585015498,1.0707594520767358
2025-12-18,173.9278564453125,174.609033203125,179.43913803100585,0,0,0.0,,0.018719953397407174,0.0,0.018719953397407174,670.9114990234375,0.00755126270975226,0.8549490942207332,1.0162183424045452,1.0788450379983177
2025-12-19,180.7695159912109,175.80157775878905,179.4571189880371,0,0,0.0,,0.03933619194605331,0.0,0.03933619194605331,676.9923095703125,0.009063506223587092,0.8549490942207332,1.0561925021804706,1.0886231567145015
2025-12-22,183.4662322998047,177.27977600097657,179.69782333374025,0,0,0.0,,0.01491798157342461,0.0,0.01491798157342461,681.2098388671875,0.006229803850433591,0.8549490942207332,1.071948762465988,1.0954050654478726
2025-12-23,188.97950744628903,179.5749755859375,180.03092498779296,0,0,0.0,,0.030050626087284815,0.0,0.030050626087284815,684.3233032226562,0.004570492347330646,0.8549490942207332,1.1041614939115811,1.1004116059167293
2025-12-24,188.38023376464844,183.10466918945312,180.57026214599608,1,0,0.0,,-0.0031711040511147592,-0.0,-0.0031711040511147592,686.7305297851562,0.003517674396244841,0.8549490942207332,1.1006600829251532,1.1042824956481931
2025-12-26,190.2978973388672,186.37867736816406,181.0836380004883,1,1,1.0,买入,0.010179749413702144,0.010179749413702144,0.010179749413702144,686.660888671875,-0.00010140966545213459,0.8636522617613719,1.111864526758996,1.1041705107297448
2025-12-29,187.9907073974609,187.82291564941403,181.6444465637207,1,1,0.0,,-0.012124095818556668,-0.012124095818556668,-0.012124095818556668,684.2138671875,-0.0035636535074947684,0.8531812589858638,1.0983841746993157,1.1002356296163105
2025-12-30,187.31153869628903,188.59197692871092,182.02548217773438,1,1,0.0,,-0.00361277804937421,-0.00361277804937421,-0.00361277804937421,683.3782958984375,-0.0012212136133650242,0.8500989044612622,1.094415956463182,1.0988920068875139
2025-12-31,186.27281188964844,188.0506378173828,182.27768020629884,1,1,0.0,,-0.00554545018352981,-0.00554545018352981,-0.00554545018352981,678.3152465820312,-0.0074088529688375315,0.8453847233354991,1.0883469272965551,1.0907504775798536
2026-01-02,188.6199493408203,188.09858093261718,182.74061584472656,1,1,0.0,,0.012600536961681508,0.012600536961681508,0.012600536961681508,679.55859375,0.0018329931020035772,0.8560370247887289,1.102060682981088,1.0927498156812645
2026-01-05,187.89083862304688,187.61716918945314,182.97732696533203,1,1,0.0,,-0.0038655016095672234,-0.0038655016095672234,-0.0038655016095672234,684.0845947265625,0.0066602071082446646,0.8527280122915589,1.0978006656371837,1.100027755771198
2026-01-06,187.0119171142578,187.4214111328125,183.21853332519532,1,1,0.0,,-0.004677830570294028,-0.004677830570294028,-0.004677830570294028,688.1529541015625,0.005947158299371091,0.8487390951275154,1.092665340123377,1.1065697949684712
2026-01-07,188.87962341308597,187.7350280761719,183.39631576538085,1,1,0.0,,0.009987097761727348,0.009987097761727348,0.009987097761727348,685.9347534179688,-0.003223412281198157,0.8572155354447539,1.1035778956960403,1.103002864301367
2026-01-08,184.8145904541016,187.4433837890625,183.3998115539551,1,1,0.0,,-0.02152181842344114,-0.02152181842344114,-0.02152181842344114,685.8651123046875,-0.00010152731427326422,0.838766698341159,1.0798268926087469,1.1028908793829186
2026-01-09,184.63479614257807,186.64635314941407,183.4537452697754,1,1,0.0,,-0.0009728361331308166,-0.0009728361331308166,-0.0009728361331308166,690.4010009765625,0.006613382996888628,0.8379507157897459,1.0787763979900906,1.110184719172053
2026-01-12,184.71470642089844,186.01112670898436,183.65400161743165,1,1,0.0,,0.00043280183361904534,0.00043280183361904534,0.00043280183361904534,691.4852294921875,0.00157043300066384,0.838313382396022,1.0792432943932058,1.1119281898918736
2026-01-13,185.58364868164065,185.72547302246093,184.19284439086914,1,1,0.0,,0.004704239730442428,0.004704239730442428,0.004704239730442428,690.1026000976562,-0.0019995067653818532,0.842257009516051,1.084320313577504,1.109704881953566
2026-01-14,182.91688537597656,184.53292541503907,184.5349266052246,0,1,0.0,,-0.014369602734984444,-0.014369602734984444,-0.014369602734984444,686.7105712890625,-0.004915252903138989,0.8301541108885493,1.0687390614339214,1.1042504018109163
2026-01-15,186.8221435546875,184.93443603515624,185.00085830688477,0,0,-1.0,卖出,0.021349905289956617,0.0,0.021349905289956617,688.5806884765625,0.0027232975079871657,0.8301541108885493,1.0915565391752127,1.1072576041783617
2026-01-16,186.0031280517578,185.20810241699218,185.76442642211913,0,0,0.0,,-0.004383931622591319,-0.0,-0.004383931622591319,688.0037231445312,-0.000837905189162047,0.8301541108885493,1.086771229945276,1.1063298272860815
2026-01-20,177.8530731201172,183.83577575683594,185.96068725585937,0,0,0.0,,-0.043816762744832816,-0.0,-0.043816762744832816,673.9981689453125,-0.02035680001149731,0.8301541108885493,1.0391524328048538,1.0838084922452644
2026-01-21,183.09669494628903,183.33838500976563,186.0770462036133,0,0,0.0,,0.02948288569987456,0.0,0.02948288569987456,681.77685546875,0.0115411092816613,0.8301541108885493,1.0697896452059859,1.0963168444946596
