Date,Close,High,Low,Open,Volume
2024-07-22,123.33672332763672,123.86585002604772,119.66277824004172,120.15196984200875,258068900
2024-07-23,122.38827514648438,124.48482570104972,121.89908357161131,122.57796493987696,173911000
2024-07-24,114.06200408935547,119.75262181556741,113.25333936427286,118.9739065074374,327776900
2024-07-25,112.09524536132812,116.43808604158575,106.12508953993542,112.85399693651604,460067000
2024-07-26,112.87395477294922,116.00878722251285,111.3963944118867,115.99880916186419,293399100
2024-07-29,111.40637969970703,116.0886649396649,111.11686358531041,113.50293033164324,248152100
2024-07-30,103.5593032836914,111.80570498592243,102.37125913301429,111.33647720819822,486833300
2024-07-31,116.82743072509766,118.1452582531107,110.6975352036146,112.71421539482289,473174200
2024-08-01,109.03028869628906,119.96227450650746,106.63423649015627,117.3365974252001,523462300
2024-08-02,107.09347534179688,108.54109382170915,101.20319035397925,103.58925680976456,482027500
2024-08-05,100.28470611572266,103.239842127859,90.5407717150732,91.90851250035082,552842400
2024-08-06,104.07846069335938,107.5327664843651,100.38455194570304,103.6691316762756,409012100
2024-08-07,98.74724578857422,108.62097103799087,98.52760658313275,107.6325946135043,411440400
2024-08-08,104.7972640991211,105.32639072006307,97.35951914167633,101.83215026963444,391910000
2024-08-09,104.57763671875,106.42459107060563,103.2598090475883,105.46617163856445,290844200
2024-08-12,108.84061431884766,110.88724428013212,106.08516112777683,106.14505996593543,325559900
2024-08-13,115.94889831542969,116.03875418683985,111.39640394640423,112.25498947976828,312646700
2024-08-14,117.88569641113281,118.40483737868666,113.88229289564154,118.3349528711921,339246400
2024-08-15,122.65784454345703,123.03721654252207,117.27671395628101,118.56459228097263,318086700
2024-08-16,124.375,124.79430704362497,120.98059332504539,121.73934484458584,302589900
2024-08-19,129.78607177734375,129.78607177734375,123.21689800857207,124.07548340044629,318333600
2024-08-20,127.04061889648438,129.66629628755138,125.6828560733908,128.18872055728244,300087400
2024-08-21,128.28855895996094,129.13716641620366,126.45159025428316,127.11050029285343,257883600
2024-08-22,123.53638458251953,130.5348518103843,122.89743830728821,129.80605728559254,376189100
2024-08-23,129.15711975097656,129.38675225949072,125.01395457447234,125.65290085977209,323230300
2024-08-26,126.25189971923828,131.04399639094717,124.16534262628207,129.3567902083498,331964700
2024-08-27,128.08889770507812,128.98741074794592,123.67616460225028,124.84424526829238,303134600
2024-08-28,125.4033203125,128.11884600848597,122.43820596970414,127.90918484234558,448101100
2024-08-29,117.39649200439453,124.22524016378769,116.51794286125214,121.1602924143949,453023300
2024-08-30,119.17357635498047,121.54965726206557,117.02711271158417,119.33330911013266,333751600
2024-09-03,107.82229614257812,116.01878644458095,107.11346529492099,115.81911857253483,477155100
2024-09-04,106.03523254394531,113.0836130103624,103.94867525541761,105.23655349888746,372470300
2024-09-05,107.0335922241211,109.4695798052194,104.58762658147727,104.817243866478,306850700
2024-09-06,102.66080474853516,107.97205088494898,100.78389323668084,107.86223127024085,413638100
2024-09-09,106.2947998046875,106.37466998895037,103.5193756446925,104.7074122640328,273912000
2024-09-10,107.922119140625,109.21998302790867,104.77730096516093,107.63259542371279,268283700
2024-09-11,116.7176284790039,116.99716652085532,107.24323877137772,109.20999835891277,441422400
2024-09-12,118.95413208007812,120.60155948017247,115.19999582839206,116.6577172050991,366052700
2024-09-13,118.91419219970703,119.77285113489948,117.4165323291377,118.89422675312926,238358300
2024-09-16,116.59781646728516,117.99563392468083,114.18159360974668,116.60780299971084,248772300
2024-09-17,115.40966796875,118.61466685067687,114.65085910577872,117.98564481894722,231925900
2024-09-18,113.19313049316406,117.51636932909096,113.04336298957726,115.70919560695407,310318900
2024-09-19,117.68611907958984,119.47332749554481,117.06708357128667,117.16692604230532,293506400
2024-09-20,115.81903839111328,118.43495389707196,115.2099893901744,116.87738233881377,382462400
2024-09-23,116.07861328125,116.80747006945717,114.68079603774753,116.36816173734981,206228500
2024-09-24,120.68144226074219,121.6099917401929,115.20000132519814,116.33822228484836,354966800
2024-09-25,123.31731414794922,124.74508350925583,121.42027681497308,121.82963321276459,284692900
2024-09-26,123.84648132324219,127.47081527785902,121.6099781665842,126.60217747362803,302582900
2024-09-27,121.21060943603516,123.83650371853182,119.07394858799772,123.7765997601264,271009200
2024-09-30,121.25054931640625,121.31045327548797,117.96568098439478,118.1254274144435,226553700
2024-10-01,116.81745910644531,122.24897417258154,115.60934783662292,121.58001370293499,302094500
2024-10-02,118.66458129882812,119.19375323018366,114.96037016184738,116.25834508658102,221845900
2024-10-03,122.6583480834961,124.16599456239773,120.15226164035356,120.73135864781146,277118000
2024-10-04,124.72511291503906,124.84492844767553,121.63993722019764,124.7450859792245,243678100
2024-10-07,127.52073669433594,130.43617917860723,124.75505409102715,124.7949925984476,346250200
2024-10-08,132.68267822265625,133.27175410957346,129.2180905372518,130.0567764001493,285722500
2024-10-09,132.44305419921875,134.31014727855833,131.1750464230449,133.9007832398008,246191600
2024-10-10,134.5996856689453,134.7893916948541,130.79563194093248,131.70421594134592,242311300
2024-10-11,134.58970642089844,135.5681732923908,133.4514855032485,133.80093033986074,170209500
2024-10-14,137.85459899902344,139.3822107684187,136.0873561782587,136.2570891265267,232347700
2024-10-15,131.39468383789062,138.35381046607344,128.53914539910267,137.65489041774774,377831000
2024-10-16,135.5082550048828,136.40684475827754,131.37471471629812,133.7709642153392,264879700
2024-10-17,136.71636962890625,140.6701983777905,136.65646567187503,139.12261346955344,306435900
2024-10-18,137.7847137451172,138.6833036103306,137.06583575895257,138.45366668655112,176090200
2024-10-21,143.48580932617188,143.48580932617188,137.78471061125512,137.91451267760561,264554500
2024-10-22,143.36598205566406,144.194689003585,141.55880826832362,142.68705023422552,226311600
2024-10-23,139.34228515625,142.20780310560568,137.2455702792771,141.80843319617813,285930000
2024-10-24,140.1909637451172,141.1294997806309,138.24400879643727,140.6003278006047,172354900
2024-10-25,141.31918334960938,143.90515439009727,140.5803475394567,140.71013437273555,205122100
