Date,Close,MA5,MA20,signal,position,position_change,action
2025-03-19,214.10870361328125,211.9003662109375,229.76199264526366,0,0,0.0,
2025-03-20,212.9747009277344,212.77972412109375,228.18383255004883,0,0,0.0,
2025-03-21,217.12277221679688,213.73070068359374,226.827001953125,0,0,0.0,
2025-03-24,219.56985473632807,215.0696258544922,225.51543197631835,0,0,0.0,
2025-03-25,222.573974609375,217.27000122070314,224.3570526123047,0,0,0.0,
2025-03-26,220.3656463623047,218.52138977050782,223.42050170898438,0,0,0.0,
2025-03-27,222.6734619140625,220.46114196777344,222.75153656005858,0,0,0.0,
2025-03-28,216.7547149658203,220.3875305175781,221.5608283996582,0,0,0.0,
2025-03-31,220.9624786376953,220.66605529785156,220.7700065612793,0,0,0.0,
2025-04-01,222.0169219970703,220.5546447753906,220.1363555908203,1,0,0.0,
2025-04-02,222.71324157714844,221.02416381835937,219.54697036743164,1,1,1.0,买入
2025-04-03,202.12203979492188,216.91387939453125,217.94841613769532,0,1,0.0,
2025-04-04,187.38987731933597,211.04091186523436,215.4272361755371,0,0,-1.0,卖出
2025-04-07,180.5062561035156,202.94966735839844,213.13833084106446,0,0,0.0,
2025-04-08,171.51377868652344,192.84903869628906,210.73005599975585,0,0,0.0,
2025-04-09,197.8048553466797,187.86736145019532,209.8283203125,0,0,0.0,
2025-04-10,189.4191436767578,185.3267822265625,208.87038192749023,0,0,0.0,
2025-04-11,197.1085357666016,187.27051391601563,208.10741424560547,0,0,0.0,
2025-04-14,201.4555511474609,191.4603729248047,207.53643035888672,0,0,0.0,
2025-04-15,201.0775604248047,197.37312927246094,207.01170349121094,0,0,0.0,
2025-04-16,193.24891662597656,196.46194152832032,205.9687141418457,0,0,0.0,
2025-04-17,195.94467163085935,197.7670471191406,205.11721267700196,0,0,0.0,
2025-04-21,192.14474487304688,196.77428894042967,203.86831130981446,0,0,0.0,
2025-04-22,198.69017028808597,196.2212127685547,202.82432708740234,0,0,0.0,
2025-04-23,203.52462768554688,196.71062622070312,201.87185974121093,0,0,0.0,
2025-04-24,207.27479553222656,199.51580200195312,201.21731719970703,0,0,0.0,
2025-04-25,208.18002319335935,201.96287231445314,200.49264526367188,1,0,0.0,
2025-04-28,209.03550720214844,205.34102478027344,200.10668487548827,1,1,1.0,买入
2025-04-29,210.0998992919922,207.6229705810547,199.5635559082031,1,1,0.0,
2025-04-30,211.3831024169922,209.19466552734374,199.03186492919923,1,1,0.0,
2025-05-01,212.1988067626953,210.1794677734375,198.50614318847656,1,1,0.0,
2025-05-02,204.27069091796875,209.39760131835936,198.61357574462892,1,1,0.0,
2025-05-05,197.8446350097656,207.1594268798828,199.13631362915038,1,1,0.0,
