Date,Close,MA5,MA20,signal,position,position_change,action
2025-12-11,180.70957946777344,183.30442810058594,182.30305252075195,1,1,1.0,买入
2025-12-12,174.80679321289062,181.82822875976564,181.7122932434082,1,1,0.0,
2025-12-15,176.07522583007812,179.97847900390624,181.01966705322266,0,1,0.0,
2025-12-16,177.5034942626953,178.53024291992188,180.57672576904298,0,0,-1.0,卖出
2025-12-17,170.73175048828125,175.96536865234376,180.0568634033203,0,0,0.0,
2025-12-18,173.9278564453125,174.60902404785156,179.4391357421875,0,0,0.0,
2025-12-19,180.76953125,175.80157165527345,179.4571174621582,0,0,0.0,
2025-12-22,183.4662322998047,177.27977294921874,179.69782180786132,0,0,0.0,
2025-12-23,188.97952270507807,179.57497863769532,180.03092422485352,0,0,0.0,
2025-12-24,188.38023376464844,183.10467529296875,180.57026062011718,1,0,0.0,
2025-12-26,190.2978973388672,186.3786834716797,181.08363723754883,1,1,1.0,买入
2025-12-29,187.9907073974609,187.82291870117186,181.64444580078126,1,1,0.0,
2025-12-30,187.31153869628903,188.59197998046872,182.02548217773438,1,1,0.0,
2025-12-31,186.27279663085935,188.050634765625,182.2776786804199,1,1,0.0,
2026-01-02,188.6199493408203,188.09857788085938,182.7406135559082,1,1,0.0,
2026-01-05,187.89083862304688,187.6171661376953,182.97732543945312,1,1,0.0,
2026-01-06,187.0119171142578,187.4214080810547,183.2185317993164,1,1,0.0,
2026-01-07,188.87962341308597,187.73502502441406,183.39631423950195,1,1,0.0,
2026-01-08,184.8145751953125,187.4433807373047,183.39980926513672,1,1,0.0,
2026-01-09,184.63479614257807,186.64635009765624,183.45374298095703,1,1,0.0,
2026-01-12,184.71470642089844,186.01112365722656,183.65399932861328,1,1,0.0,
2026-01-13,185.58364868164065,185.72546997070313,184.19284210205078,1,1,0.0,
2026-01-14,182.9169006347656,184.53292541503907,184.53492584228516,0,1,0.0,
2026-01-15,186.82212829589844,184.93443603515624,185.0008575439453,0,0,-1.0,卖出
2026-01-16,186.0031280517578,185.20810241699218,185.76442642211913,0,0,0.0,
2026-01-20,177.85308837890625,183.83577880859374,185.96068801879883,0,0,0.0,
2026-01-21,183.09669494628903,183.3383880615234,186.0770462036133,0,0,0.0,
2026-01-22,184.6148223876953,183.67797241210937,186.1344757080078,0,0,0.0,
2026-01-23,187.44137573242188,183.80182189941405,186.057568359375,0,0,0.0,
2026-01-26,186.2428436279297,183.84976501464843,185.95069885253906,0,0,0.0,
2026-01-27,188.29034423828125,185.93721618652344,185.85032119750977,1,0,0.0,
2026-01-28,191.28668212890625,187.57521362304686,186.01511993408204,1,1,1.0,买入
2026-01-29,192.2754821777344,189.1073455810547,186.2633171081543,1,1,0.0,
2026-01-30,190.8971710205078,189.7985046386719,186.49453582763672,1,1,0.0,
2026-02-02,185.3838806152344,189.62671203613283,186.3327323913574,1,1,0.0,
2026-02-03,180.12030029296875,187.99270324707032,185.9442054748535,1,1,0.0,
2026-02-04,173.97781372070312,184.53092956542972,185.2925003051758,0,1,0.0,
2026-02-05,171.67062377929688,180.4099578857422,184.43205032348632,0,0,-1.0,卖出
2026-02-06,185.18414306640625,179.26735229492186,184.450528717041,0,0,0.0,
2026-02-09,189.80848693847656,180.15227355957032,184.70921325683594,0,0,0.0,
2026-02-10,188.3103179931641,181.79027709960937,184.8889938354492,0,0,0.0,
2026-02-11,189.8184967041016,184.95841369628906,185.10073623657226,0,0,0.0,
2026-02-12,186.7122802734375,187.96674499511718,185.29050521850587,1,0,0.0,
2026-02-13,182.58729553222656,187.44737548828124,185.07876358032226,1,1,1.0,买入
2026-02-17,184.7446746826172,186.4346130371094,185.01584091186524,1,1,0.0,
2026-02-18,187.75099182128903,186.32274780273437,185.51073608398437,1,1,0.0,
2026-02-19,187.6710968017578,185.8932678222656,185.7394561767578,1,1,0.0,
2026-02-20,189.5887756347656,186.46856689453125,185.98815383911133,1,1,0.0,
2026-02-23,191.316650390625,188.21443786621094,186.1819175720215,1,1,0.0,
2026-02-24,192.61508178710935,189.78851928710938,186.50052947998046,1,1,0.0,
2026-02-25,195.3217620849609,191.30267333984372,186.85210037231445,1,1,0.0,
2026-02-26,184.66476440429688,190.70140686035154,186.521004486084,1,1,0.0,
2026-02-27,176.97415161132812,188.17848205566403,185.75593795776368,1,1,0.0,
2026-03-02,182.25770568847656,186.36669311523434,185.3239646911621,1,1,0.0,
2026-03-03,179.83065795898438,183.80980834960937,185.04630355834962,0,1,0.0,
2026-03-04,182.8170166015625,181.3088592529297,185.1811393737793,0,0,-1.0,卖出
2026-03-05,183.11663818359372,180.99923400878907,185.63808059692383,0,0,0.0,
2026-03-06,177.6033935546875,181.12508239746094,185.93471908569336,0,0,0.0,
2026-03-09,182.427490234375,181.15903930664064,185.7968864440918,0,0,0.0,
2026-03-10,184.5449066162109,182.10188903808594,185.53370742797853,0,0,0.0,
2026-03-11,185.8134307861328,182.701171875,185.40886306762695,0,0,0.0,
2026-03-12,182.9268035888672,182.6632049560547,185.06427841186525,0,0,0.0,
2026-03-13,180.0401611328125,183.1505584716797,184.73067245483398,0,0,0.0,
2026-03-16,183.0067138671875,183.2664031982422,184.75164337158202,0,0,0.0,
2026-03-17,181.71820068359372,182.70106201171876,184.60031967163087,0,0,0.0,
2026-03-18,180.1899871826172,181.5763732910156,184.22226943969727,0,0,0.0,
2026-03-19,178.3521270751953,180.66143798828125,183.75632095336914,0,0,0.0,
2026-03-20,172.4989471435547,179.1531951904297,182.9018295288086,0,0,0.0,
2026-03-23,175.43553161621094,177.6389587402344,182.1077735900879,0,0,0.0,
2026-03-24,174.99603271484375,176.29452514648438,181.2268211364746,0,0,0.0,
2026-03-25,178.47198486328125,175.9509246826172,180.38433227539062,0,0,0.0,
2026-03-26,171.04066467285156,174.48863220214844,179.70312728881837,0,0,0.0,
2026-03-27,167.32498168945312,173.45383911132814,179.2206687927246,0,0,0.0,
2026-03-30,164.97772216796875,171.36227722167968,178.3566696166992,0,0,0.0,
2026-03-31,174.1969757080078,171.2024658203125,178.0749855041504,0,0,0.0,
2026-04-01,175.54541015625,170.61715087890624,177.71140518188477,0,0,0.0,
2026-04-02,177.18348693847656,171.84571533203126,177.4147476196289,0,0,0.0,
2026-04-06,177.43319702148438,173.8673583984375,177.40623779296874,0,0,0.0,
2026-04-07,177.89266967773438,176.45034790039062,177.17949676513672,0,0,0.0,
2026-04-08,181.8680419921875,177.98456115722655,177.04565353393554,1,0,0.0,
2026-04-09,183.69590759277344,179.61466064453126,176.93977737426758,1,1,1.0,买入
2026-04-10,188.4104156494141,181.86004638671875,177.2139579772949,1,1,0.0,
2026-04-13,189.0896148681641,184.1913299560547,177.6664306640625,1,1,0.0,
2026-04-14,196.2812347412109,187.86904296875,178.33015670776368,1,1,0.0,
2026-04-15,198.63848876953125,191.22313232421874,179.17617111206056,1,1,0.0,
2026-04-16,198.1190948486328,194.10776977539064,180.07262649536133,1,1,0.0,
2026-04-17,201.44520568847656,196.71472778320313,181.2272804260254,1,1,0.0,
2026-04-20,201.82476806640625,199.26175842285156,182.69357147216797,1,1,0.0,
2026-04-21,199.64732360839844,199.93497619628906,183.90416107177734,1,1,0.0,
2026-04-22,202.26426696777344,200.6601318359375,185.26757278442383,1,1,0.0,
2026-04-23,199.4075927734375,200.91783142089844,186.31435317993163,1,1,0.0,
2026-04-24,208.0275421142578,202.2342987060547,188.16369705200196,1,1,0.0,
2026-04-27,216.3578338623047,205.1409118652344,190.61533966064454,1,1,0.0,
2026-04-28,212.92184448242188,207.79581604003906,193.01254577636718,1,1,0.0,
2026-04-29,209.00640869140625,209.1442443847656,194.7530174255371,1,1,0.0,
2026-04-30,199.33767700195312,209.13026123046876,195.94263076782227,1,1,0.0,
2026-05-01,198.21897888183597,207.16854858398438,196.99440536499023,1,1,0.0,
2026-05-04,198.2489318847656,203.54676818847656,198.0351921081543,1,1,0.0,
2026-05-05,196.271240234375,200.21664733886718,198.95412063598633,1,1,0.0,
2026-05-06,207.5880584716797,199.93297729492187,200.24012145996093,0,1,0.0,
2026-05-07,211.2537841796875,202.31619873046876,201.61801528930664,1,0,-1.0,卖出
2026-05-08,214.9494781494141,205.66229858398438,202.94496841430663,1,1,1.0,买入
2026-05-11,219.18453979492188,209.84942016601562,204.44971466064453,1,1,0.0,
2026-05-12,220.52297973632807,214.69976806640625,205.66180191040038,1,1,0.0,
2026-05-13,225.56710815429688,218.2955780029297,207.00823287963868,1,1,0.0,
2026-05-14,235.465576171875,223.1379364013672,208.87555694580078,1,1,0.0,
2026-05-15,225.0577087402344,225.15958251953126,210.05618209838866,1,1,0.0,
2026-05-18,222.0612030029297,225.73491516113282,211.06800384521483,1,1,0.0,
2026-05-19,220.35317993164065,225.70095520019532,212.10329666137696,1,1,0.0,
2026-05-20,223.20985412597656,225.22950439453126,213.15057601928712,1,1,0.0,
2026-05-21,219.25445556640625,221.9872802734375,214.14291915893554,1,1,0.0,
2026-05-22,215.07933044433597,219.99160461425782,214.49550857543946,1,1,0.0,
2026-05-26,214.60987854003903,218.5013397216797,214.40811080932616,1,1,0.0,
2026-05-27,212.35250854492188,216.90120544433594,214.37964401245117,1,1,0.0,
2026-05-28,214.0005798339844,215.0593505859375,214.62935256958008,1,1,0.0,
2026-05-29,210.8942108154297,213.38730163574218,215.2071792602539,0,1,0.0,
2026-06-01,224.09881591796875,215.19119873046876,216.50117111206055,0,0,-1.0,卖出
2026-06-02,222.56060791015625,216.78134460449218,217.71675491333008,0,0,0.0,
2026-06-03,214.5,217.21084289550782,218.62819290161133,0,0,0.0,
2026-06-04,218.66000366210935,218.14272766113282,219.18179016113282,0,0,0.0,
2026-06-05,205.1000061035156,216.98388671875,218.8741012573242,0,0,0.0,
2026-06-08,208.63999938964844,213.89212341308593,218.55862731933593,0,0,0.0,
2026-06-09,208.19000244140625,211.01800231933595,218.00890045166017,0,0,0.0,
2026-06-10,200.4199981689453,208.202001953125,217.003751373291,0,0,0.0,
2026-06-11,204.8699951171875,205.44400024414062,215.96889572143556,0,0,0.0,
2026-06-12,205.19000244140625,205.46199951171874,214.45511703491212,0,0,0.0,
2026-06-15,212.4499969482422,206.2239990234375,213.8247314453125,0,0,0.0,
2026-06-16,207.41000366210935,206.06799926757813,213.0921714782715,0,0,0.0,
2026-06-17,204.6499938964844,206.91399841308595,212.30701217651367,0,0,0.0,
2026-06-18,210.69000244140625,208.0779998779297,211.68101959228517,0,0,0.0,
2026-06-22,208.6499938964844,208.7699981689453,211.15079650878906,0,0,0.0,
2026-06-23,200.0399932861328,206.28799743652343,210.3988296508789,0,0,0.0,
2026-06-24,199.0,204.60599670410156,209.61833572387695,0,0,0.0,
2026-06-25,195.7400054931641,202.8239990234375,208.78771057128907,0,0,0.0,
2026-06-26,192.52999877929688,199.19199829101564,207.71418151855468,0,0,0.0,
2026-06-29,194.97000122070312,196.45599975585938,206.91797103881837,0,0,0.0,
2026-06-30,200.08999633789065,196.46600036621095,205.71753005981446,0,0,0.0,
2026-07-01,197.5800018310547,196.18200073242187,204.46849975585937,0,0,0.0,
2026-07-02,194.8300018310547,196.0,203.4849998474121,0,0,0.0,
2026-07-06,195.5500030517578,196.6040008544922,202.32949981689453,0,0,0.0,
2026-07-07,196.92999267578125,196.99599914550782,201.9209991455078,0,0,0.0,
2026-07-08,204.1199951171875,197.8019989013672,201.69499893188475,0,0,0.0,
2026-07-09,202.77999877929688,198.8419982910156,201.42449874877929,0,0,0.0,
2026-07-10,210.9600067138672,202.06799926757813,201.95149917602538,1,0,0.0,
2026-07-13,203.52999877929688,203.66399841308595,201.88449935913087,1,1,1.0,买入
2026-07-14,211.8000030517578,206.63800048828125,202.21499938964843,1,1,0.0,
2026-07-15,212.5,208.31400146484376,202.21749954223634,1,1,0.0,
2026-07-16,207.3999938964844,209.23800048828124,202.21699905395508,1,1,0.0,
2026-07-17,202.80999755859372,207.60799865722657,202.12499923706054,1,1,0.0,
2026-07-20,205.2550048828125,207.9529998779297,201.85324935913087,1,1,0.0,
