date,Close,Return,MA_S,MA_L,Signal,StratRet,Equity_100,Equity_50,Equity_BH
2023-08-17,170.96,-0.014810119287731238,174.01399999999998,182.767,0.0,-0.0,0.9408760661261453,0.9703554324003653,0.8940487396715824
2023-08-18,171.45,0.0028661675245671425,173.35399999999998,181.9065,0.0,0.0,0.9408760661261453,0.9703554324003653,0.8966112331346092
2023-08-21,172.8,0.007874015748031704,172.63,181.073,0.0,0.0,0.9408760661261453,0.9703554324003653,0.9036711641041733
2023-08-22,174.19,0.008043981481481444,172.586,180.2655,0.0,0.0,0.9408760661261453,0.9703554324003653,0.910940278213576
2023-08-23,178.08,0.022331936391297047,173.496,179.6085,0.0,0.0,0.9408760661261453,0.9703554324003653,0.931283338562912
2023-08-24,173.34,-0.026617250673854453,173.972,178.7785,0.0,-0.0,0.9408760661261453,0.9703554324003653,0.9064951364919989
2023-08-25,175.57,0.012864889811930347,174.796,177.92950000000002,0.0,0.0,0.9408760661261453,0.9703554324003653,0.9181570965380191
2023-08-28,177.15,0.008999259554593575,175.666,177.12849999999997,0.0,0.0,0.9408760661261453,0.9703554324003653,0.9264198305616568
2023-08-29,181.08,0.022184589331075477,177.044,176.566,1.0,0.0,0.9408760661261453,0.9703554324003653,0.9469720740508316
2023-08-30,184.61,0.01949414623370882,178.35000000000002,176.33149999999998,1.0,0.01949414623370882,0.9592176417470051,0.9798135577493083,0.965432486141617
2023-08-31,184.83,0.0011917014246247692,180.648,176.1785,1.0,0.0011917014246247692,0.9603607427772002,0.9803973803556265,0.9665829934107311
2023-09-01,186.42,0.008602499594221547,182.818,176.564,1.0,0.008602499594221547,0.9686222456772473,0.9846143143889692,0.9748980232193283
2023-09-05,186.66,0.001287415513357093,184.72,177.1185,1.0,0.001287415513357093,0.9698692649829149,0.9852481182604781,0.976153122058362
2023-09-06,179.87,-0.036376299153541125,184.478,177.286,1.0,-0.036376299153541125,0.9345890104600714,0.9673282781153247,0.9406442840707039
2023-09-07,174.52,-0.02974370378606772,182.45999999999998,177.2665,1.0,-0.02974370378606772,0.9067908717712329,0.9529423152312502,0.9126660391172471
2023-09-08,175.14,0.0035526014210405243,180.522,177.289,1.0,0.0035526014210405243,0.9100123383108739,0.9546350273428803,0.9159083777847504
2023-09-11,176.32,0.006737467169121825,178.502,177.3675,1.0,0.006737467169121825,0.9161435165637392,0.9578509384204885,0.9220792804099988
2023-09-12,173.26,-0.017354809437386542,175.822,177.2095,0.0,-0.017354809437386542,0.9002440204164783,0.9495392781676338,0.9060767702123207
2023-09-13,171.17,-0.012062795798222337,174.082,177.04749999999999,0.0,-0.0,0.9002440204164783,0.9495392781676338,0.8951469511557366
2023-09-14,172.7,0.00893848221066773,173.718,177.00600000000003,0.0,0.0,0.9002440204164783,0.9495392781676338,0.9031482062545756
2023-09-15,171.97,-0.004226983207874846,173.084,177.0565,0.0,-0.0,0.9002440204164783,0.9495392781676338,0.8993306139525152
2023-09-18,174.93,0.017212304471710294,172.80599999999998,177.23049999999998,0.0,0.0,0.9002440204164783,0.9495392781676338,0.9148101663005961
2023-09-19,176.03,0.006288229577545268,173.35999999999999,177.392,0.0,0.0,0.9002440204164783,0.9495392781676338,0.9205627026461666
2023-09-20,172.45,-0.02033744248139524,173.61599999999999,177.305,0.0,-0.0,0.9002440204164783,0.9495392781676338,0.9018408116305824
2023-09-21,170.89,-0.009046100318933048,173.254,176.9455,0.0,-0.0,0.9002440204164783,0.9495392781676338,0.8936826691768641
2023-09-22,171.75,0.005032477032008931,173.20999999999998,176.866,0.0,0.0,0.9002440204164783,0.9495392781676338,0.8981801066834011
2023-09-25,173.04,0.00751091703056761,172.832,176.7395,0.0,0.0,0.9002440204164783,0.9495392781676338,0.9049262629432064
2023-09-26,168.92,-0.023809523809523836,171.41,176.32800000000003,0.0,-0.0,0.9002440204164783,0.9495392781676338,0.8833803995397967
2023-09-27,167.39,-0.009057542031731036,170.39799999999997,175.6435,0.0,-0.0,0.9002440204164783,0.9495392781676338,0.8753791444409577
2023-09-28,167.65,0.001553258856562545,169.74999999999997,174.7955,0.0,0.0,0.9002440204164783,0.9495392781676338,0.8767388348499107
2023-09-29,168.17,0.003101699970175842,169.03400000000002,173.96249999999998,0.0,0.0,0.9002440204164783,0.9495392781676338,0.8794582156678167
2023-10-02,170.71,0.015103764048284507,168.56799999999998,173.177,0.0,0.0,0.9002440204164783,0.9495392781676338,0.8927413450475887
2023-10-03,169.36,-0.007908148321715158,168.656,172.31199999999998,0.0,-0.0,0.9002440204164783,0.9495392781676338,0.8856814140780249
2023-10-04,170.62,0.0074397732640527625,169.302,171.84949999999998,0.0,0.0,0.9002440204164783,0.9495392781676338,0.8922706829829511
2023-10-05,171.87,0.007326222013831929,170.14600000000002,171.717,0.0,0.0,0.9002440204164783,0.9495392781676338,0.8988076561029177
2023-10-06,174.45,0.015011345784604613,171.402,171.6825,0.0,0.0,0.9002440204164783,0.9495392781676338,0.9122999686225286
2023-10-09,175.95,0.008598452278589797,172.45,171.664,1.0,0.0,0.9002440204164783,0.9495392781676338,0.9201443363664884
2023-10-10,175.35,-0.0034100596760443525,173.648,171.7685,1.0,-0.0034100596760443525,0.8971741345838561,0.947920285365984,0.9170065892689044
2023-10-11,176.76,0.008041060735671568,174.876,172.048,1.0,0.008041060735671568,0.9043883662905184,0.9517314276595855,0.9243802949482267
2023-10-12,177.67,0.005148223579995559,176.036,172.29649999999998,1.0,0.005148223579995559,0.909044359803329,0.9541812907484355,0.9291392113795625
2023-10-13,175.81,-0.010468846738335036,176.308,172.4885,1.0,-0.010468846738335036,0.8995277137222001,0.9491867019017195,0.9194121953770523
2023-10-16,175.68,-0.000739434616915946,176.254,172.526,1.0,-0.000739434616915946,0.8988625717917986,0.9488357711490683,0.9187323501725758
2023-10-17,174.11,-0.008936703096539156,176.006,172.43,1.0,-0.008936703096539156,0.8908297038631037,0.9445960393620008,0.9105219119338979
2023-10-18,172.8,-0.007523979093676414,175.214,172.44750000000002,1.0,-0.007523979093676414,0.8841271197952117,0.9410424789359362,0.9036711641041729
2023-10-19,172.42,-0.0021990740740741588,174.16400000000002,172.52399999999997,1.0,-0.0021990740740741588,0.8821828587678843,0.940007767876921,0.901683924275703
2023-10-20,169.84,-0.014963461315392501,172.97,172.42849999999999,1.0,-0.014963461315392501,0.8689823496876087,0.9329748829415236,0.8881916117560922
2023-10-23,169.96,0.0007065473386718146,171.82600000000002,172.2745,0.0,0.0007065473386718146,0.8695963268541332,0.9333044784018186,0.8888191611756091
2023-10-24,170.4,0.0025888444339845496,171.084,172.3485,0.0,0.0,0.8695963268541332,0.9333044784018186,0.8911201757138374
2023-10-25,168.06,-0.01373239436619722,170.136,172.382,0.0,-0.0,0.8695963268541332,0.9333044784018186,0.87888296203326
2023-10-26,163.85,-0.02505057717481851,168.422,172.19199999999998,0.0,-0.0,0.8695963268541332,0.9333044784018186,0.8568664365652128
2023-10-27,165.18,0.008117180347879227,167.49,172.04250000000002,0.0,0.0,0.8695963268541332,0.9333044784018186,0.8638217759648572
2023-10-30,167.25,0.012531783508899386,166.948,171.86950000000002,0.0,0.0,0.8695963268541332,0.9333044784018186,0.8746470034515218
2023-10-31,167.73,0.0028699551569506543,166.414,171.788,0.0,0.0,0.8695963268541332,0.9333044784018186,0.877157201129589
2023-11-01,170.93,0.019078280569963635,166.988,171.8035,0.0,0.0,0.8695963268541332,0.9333044784018186,0.8938918523167033
2023-11-02,174.53,0.021061253144561976,169.124,171.93649999999997,0.0,0.0,0.8695963268541332,0.9333044784018186,0.9127183349022068
2023-11-03,173.61,-0.005271300063026341,170.81,171.8945,0.0,-0.0,0.8695963268541332,0.9333044784018186,0.9079071226859114
2023-11-06,176.19,0.014860895109728656,172.598,171.9065,1.0,0.0,0.8695963268541332,0.9333044784018186,0.9213994352055224
2023-11-07,178.78,0.014700039729837133,174.80800000000002,172.078,1.0,0.014700039729837133,0.8823794274078094,0.9401642848580894,0.9349440435100931
2023-11-08,179.85,0.0059850095088935795,176.592,172.23250000000002,1.0,0.0059850095088935795,0.8876604766712972,0.9429777309504883,0.9405396925007844
2023-11-09,179.37,-0.002668890742285157,177.56,172.3175,1.0,-0.002668890742285157,0.8852914078428168,0.9417193786823309,0.9380294948227174
2023-11-10,183.6,0.02358253888610129,179.558,172.707,1.0,0.02358253888610129,0.9061688268938014,0.9528234456161165,0.9601506118606841
2023-11-13,182.0,-0.008714596949891074,180.71999999999997,173.023,1.0,-0.008714596949891074,0.8982719307988664,0.9486717094696411,0.9517832862671269
2023-11-14,184.64,0.01450549450549432,181.892,173.54950000000002,1.0,0.01450549450549432,0.9113018093555091,0.9555521856042558,0.9655893734964961
2023-11-15,185.21,0.0030870883882150313,182.964,174.17,1.0,0.0030870883882150313,0.9141150785893298,0.9570271226325119,0.968570233239201
2023-11-16,186.91,0.009178770044814044,184.472,174.8945,1.0,0.009178770044814044,0.9225055306901984,0.9614192885751588,0.9774605166823556
2023-11-17,186.89,-0.0001070033706062068,185.13,175.747,1.0,-0.0001070033706062068,0.9224068194890116,0.9613678510229371,0.9773559251124361
2023-11-20,188.65,0.009417304296645224,186.45999999999998,176.6815,1.0,0.009417304296645224,0.9310934051934403,0.9658945978199845,0.9865599832653491
2023-11-21,187.84,-0.004293665518155354,187.1,177.5535,1.0,-0.004293665518155354,0.9270956015453794,0.9638209836555685,0.9823240246836108
2023-11-22,188.51,0.003566865417376386,187.76,178.576,1.0,0.003566865417376386,0.9304024267851334,0.9655398935231397,0.9858278422759128
2023-11-24,187.17,-0.0071083762134634965,187.81199999999998,179.74200000000002,1.0,-0.0071083762134634965,0.9237887763056253,0.9621081831170047,0.9788202070913087
2023-11-27,186.99,-0.0009616925789388553,187.83200000000002,180.83249999999998,1.0,-0.0009616925789388553,0.9229003754949452,0.9616455569670848,0.9778788829620336
2023-11-28,187.6,0.0032622065351086693,187.62199999999999,181.85,1.0,0.0032622065351086693,0.925911067131139,0.9632141001772828,0.9810689258445772
2023-11-29,186.57,-0.005490405117270836,187.368,182.79199999999997,1.0,-0.005490405117270836,0.9208274402700245,0.9605698823649624,0.9756824599937247
2023-11-30,187.15,0.00310875274695821,187.096,183.603,1.0,0.00310875274695821,0.9236900651044384,0.9620629694951861,0.9787156155213892
2023-12-01,188.44,0.006892866684477639,187.35,184.2985,1.0,0.006892866684477639,0.9300569375809797,0.9653786553905876,0.9854617717811947
2023-12-04,186.63,-0.009605179367437877,187.27799999999996,184.9495,1.0,-0.009605179367437877,0.9211235738735845,0.9607423378193264,0.9759962347034832
2023-12-05,190.62,0.021379199485613398,187.882,185.671,1.0,0.021379199485613398,0.9408164585103289,0.9710122888665834,0.9968622529024165
2023-12-06,189.52,-0.0057706431644108935,188.472,186.208,1.0,-0.0057706431644108935,0.935387342445061,0.96821060615293,0.9911097165568459
2023-12-07,191.47,0.010289151540734398,189.336,186.789,1.0,0.010289151540734398,0.9450116845607631,0.9731916389779569,1.0013073946239937
2023-12-08,192.91,0.007520760432443652,190.23,187.466,1.0,0.007520760432443652,0.9521188910462046,0.9768512095637621,1.008837987658195
2023-12-11,190.38,-0.013114924057850863,190.98,187.805,1.0,-0.013114924057850863,0.9396319240960884,0.9704455448491378,0.9956071540633826
2023-12-12,191.91,0.008036558462023224,191.238,188.3005,1.0,0.008036558462023224,0.94718333098687,0.9743450660268327,1.0036084091622215
2023-12-13,195.16,0.016935021624719937,192.36599999999999,188.82649999999998,1.0,0.016935021624719937,0.9632239011797069,0.9825953434083845,1.0206045392741345
2023-12-14,195.31,0.0007686001229760819,193.134,189.33149999999998,1.0,0.0007686001229760819,0.9639642351886072,0.9829729548592742,1.0213889760485306
2023-12-15,194.77,-0.0027648353898929168,193.506,189.72449999999998,1.0,-0.0027648353898929168,0.9612990327565667,0.981614075652823,1.0185650036607052
2023-12-18,193.09,-0.008625558350875417,194.048,190.0345,1.0,-0.008625558350875417,0.9530072918568848,0.977380590909031,1.0097793117874703
2023-12-19,194.14,0.005437878709410038,194.494,190.309,1.0,0.005437878709410038,0.9581896299191859,0.9800380294621782,1.015270369208242
2023-12-20,192.03,-0.01086844545173582,193.868,190.5185,1.0,-0.01086844545173582,0.9477755981939903,0.97471228453026,1.0042359585817386
2023-12-21,191.88,-0.0007811279487580647,193.182,190.68699999999998,1.0,-0.0007811279487580647,0.9470352641850901,0.9743315970265378,1.0034515218073425
2023-12-22,190.8,-0.0056285178236397115,192.388,190.86849999999998,1.0,-0.0056285178236397115,0.941704859321009,0.9715895756465383,0.9978035770316915
2023-12-26,190.25,-0.002882599580712797,191.82,191.0315,1.0,-0.002882599580712797,0.938990301288375,0.9701892237948465,0.9949273088589062
2023-12-27,190.35,0.0005256241787121585,191.06199999999998,191.16899999999998,0.0,0.0005256241787121585,0.9394838572943084,0.9704442012518226,0.9954502667085035
2023-12-28,190.78,0.0022589965852377603,190.81199999999998,191.3795,0.0,0.0,0.9394838572943084,0.9704442012518226,0.9976989854617719
2023-12-29,189.73,-0.0055037215641052795,190.382,191.5085,0.0,-0.0,0.9394838572943084,0.9704442012518226,0.992207928041
2024-01-02,182.84,-0.03631476308438297,188.79,191.2285,0.0,-0.0,0.9394838572943084,0.9704442012518226,0.9561761322037445
2024-01-03,181.45,-0.007602275213301368,187.03000000000003,190.96949999999998,0.0,-0.0,0.9394838572943084,0.9704442012518226,0.9489070180943416
2024-01-04,179.11,-0.012896114632129918,184.782,190.394,0.0,-0.0,0.9394838572943084,0.9704442012518226,0.9366698044137645
2024-01-05,178.38,-0.004075707665680439,182.302,189.837,0.0,-0.0,0.9394838572943084,0.9704442012518226,0.9328522121117039
2024-01-08,182.76,0.024554322233434123,180.908,189.4015,0.0,0.0,0.9394838572943084,0.9704442012518226,0.9557577659240665
2024-01-09,182.34,-0.0022980958634273296,180.808,188.873,0.0,-0.0,0.9394838572943084,0.9704442012518226,0.9535613429557578
2024-01-10,183.39,0.00575847318196776,181.19599999999997,188.5235,0.0,0.0,0.9394838572943084,0.9704442012518226,0.9590524003765297
2024-01-11,182.79,-0.0032717160150498303,181.93199999999996,188.0675,0.0,-0.0,0.9394838572943084,0.9704442012518226,0.9559146532789459
2024-01-12,183.12,0.001805350402100947,182.88000000000002,187.4655,0.0,0.0,0.9394838572943084,0.9704442012518226,0.9576404141826173
2024-01-16,180.83,-0.0125054608999563,182.494,186.7415,0.0,-0.0,0.9394838572943084,0.9704442012518226,0.9456646794268386
2024-01-17,179.88,-0.00525355306088604,182.002,185.997,0.0,-0.0,0.9394838572943084,0.9704442012518226,0.9406965798556639
2024-01-18,185.83,0.03307760729375153,182.49,185.634,0.0,0.0,0.9394838572943084,0.9704442012518226,0.9718125719067048
2024-01-19,188.76,0.01576709896141626,183.68400000000003,185.365,0.0,0.0,0.9394838572943084,0.9704442012518226,0.9871352368999062
2024-01-22,191.09,0.012343716889171574,185.278,185.31799999999998,0.0,0.0,0.9394838572943084,0.9704442012518226,0.9993201547955239
2024-01-23,192.38,0.006750745721911144,187.58800000000002,185.343,1.0,0.0,0.9394838572943084,0.9704442012518226,1.0060663110553294
2024-01-24,191.7,-0.0035346709637176232,189.952,185.388,1.0,-0.0035346709637176232,0.9361630909830487,0.9687291007817861,1.0025101976780677
2024-01-25,191.37,-0.0017214397496086997,191.06,185.44400000000002,1.0,-0.0017214397496086997,0.934551542626114,0.9678952963914419,1.0007844367743965
2024-01-26,189.62,-0.009144589016042204,191.232,185.4075,1.0,-0.009144589016042204,0.9260054528544899,0.9634697940434118,0.9916326744064434
2024-01-29,188.93,-0.0036388566606897488,190.8,185.315,1.0,-0.0036388566606897488,0.9226358517445353,0.9617168298046977,0.9880242652442219
2024-01-30,185.24,-0.01953104324352939,189.372,185.0905,1.0,-0.01953104324352939,0.9046158110260822,0.952325163309225,0.9687271205940807
2024-01-31,181.6,-0.019650183545670608,187.352,185.0285,1.0,-0.019650183545670608,0.886839944301104,0.9429684811821315,0.9496914548687381
2024-02-01,184.06,0.01354625550660793,185.89000000000001,185.159,1.0,0.01354625550660793,0.8988533047800727,0.949355327172517,0.9625562179688322
2024-02-02,183.05,-0.005487341084428943,184.57600000000002,185.356,0.0,-0.005487341084428943,0.8939209901118783,0.9467506089272594,0.9572743436878992
2024-02-05,184.88,0.00999726850587268,183.766,185.681,0.0,0.0,0.8939209901118783,0.9467506089272594,0.9668444723355302
2024-02-06,186.5,0.0087624405019473,184.01799999999997,185.868,0.0,0.0,0.8939209901118783,0.9467506089272594,0.9753163894990069
2024-02-07,186.61,0.0005898123324397098,185.02000000000004,186.08149999999998,0.0,0.0,0.8939209901118783,0.9467506089272594,0.975891643133564
2024-02-08,185.52,-0.005841058892878226,185.312,186.188,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.9701914025729532
2024-02-09,186.29,0.004150495903406437,185.95999999999998,186.363,0.0,0.0,0.8939209901118783,0.9467506089272594,0.9742181780148524
2024-02-12,184.59,-0.00912555692737127,185.90200000000002,186.4365,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.965327894571698
2024-02-13,182.48,-0.01143073839319575,185.098,186.519,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.9542934839451944
2024-02-14,181.59,-0.004877246821569425,184.094,186.6045,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.9496391590837783
2024-02-15,181.3,-0.001597004240321609,183.25,186.378,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.948122581319946
2024-02-16,179.75,-0.008549365692222866,181.942,185.92749999999998,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.9400167346511874
2024-02-20,179.0,-0.004172461752433909,180.824,185.323,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.9360945507792076
2024-02-21,179.76,0.004245810055865773,180.28000000000003,184.692,0.0,0.0,0.8939209901118783,0.9467506089272594,0.9400690304361471
2024-02-22,181.81,0.011404094348019589,180.324,184.1975,0.0,0.0,0.8939209901118783,0.9467506089272594,0.9507896663528922
2024-02-23,179.96,-0.010175457895605255,180.05599999999998,183.627,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.9411149461353417
2024-02-26,178.6,-0.007557234941098057,179.826,183.076,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.9340027193808181
2024-02-27,180.07,0.008230683090705515,180.04,182.633,0.0,0.0,0.8939209901118783,0.9467506089272594,0.9416901997698988
2024-02-28,178.86,-0.006719609040928387,179.85999999999999,182.31400000000002,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.9353624097897713
2024-02-29,178.19,-0.0037459465503746348,179.13600000000002,182.1435,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.9318585921974691
2024-03-01,177.1,-0.006117066053089371,178.564,181.7955,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.9261583516368583
2024-03-04,172.53,-0.025804630152456154,177.35,181.2695,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.9022591779102608
2024-03-05,167.56,-0.028806584362139898,174.848,180.40349999999998,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.8762681727852739
2024-03-06,166.56,-0.0059680114585819455,172.388,179.4065,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.8710385942893007
2024-03-07,166.44,-0.0007204610951009327,170.03799999999998,178.398,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.8704110448697839
2024-03-08,168.17,0.01039413602499395,168.252,177.53050000000002,0.0,0.0,0.8939209901118783,0.9467506089272594,0.8794582156678176
2024-03-11,170.19,0.012011654873045119,167.784,176.72549999999998,0.0,0.0,0.8939209901118783,0.9467506089272594,0.8900219642296835
2024-03-12,170.67,0.0028203772254538073,168.406,176.0295,0.0,0.0,0.8939209901118783,0.9467506089272594,0.8925321619077505
2024-03-13,168.57,-0.012304447178765998,168.808,175.334,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.8815500470662068
2024-03-14,170.44,0.01109331435012173,169.608,174.7765,0.0,0.0,0.8939209901118783,0.9467506089272594,0.8913293588536768
2024-03-15,170.06,-0.002229523586012694,169.986,174.2145,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.889342119025207
2024-03-18,171.16,0.006468305304010213,170.18,173.78500000000003,0.0,0.0,0.8939209901118783,0.9467506089272594,0.8950946553707774
2024-03-19,173.52,0.013788268286982985,170.75,173.51100000000002,0.0,0.0,0.8939209901118783,0.9467506089272594,0.9074364606212743
2024-03-20,176.11,0.014926233287229085,172.25799999999998,173.32850000000002,0.0,0.0,0.8939209901118783,0.9467506089272594,0.9209810689258449
2024-03-21,168.81,-0.04145136562375795,171.93200000000002,172.6785,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.8828051459052403
2024-03-22,169.72,0.005390675907825271,171.86399999999998,172.16649999999998,0.0,0.0,0.8939209901118783,0.9467506089272594,0.8875640623365758
2024-03-25,168.29,-0.008425642234268227,171.29000000000002,171.651,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.880085765087334
2024-03-26,167.15,-0.0067740210351178165,170.01600000000002,171.005,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.8741240456019247
2024-03-27,170.75,0.021537541130720816,168.94400000000002,170.59949999999998,0.0,0.0,0.8939209901118783,0.9467506089272594,0.8929505281874283
2024-03-28,168.92,-0.01071742313323576,168.96599999999998,170.13600000000002,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.8833803995397972
2024-04-01,167.47,-0.008583945062751508,168.516,169.65449999999998,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.875797510720636
2024-04-02,166.28,-0.007105750283632917,168.11399999999998,169.342,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.8695743123104279
2024-04-03,167.09,0.004871301419292706,168.102,169.3185,0.0,0.0,0.8939209901118783,0.9467506089272594,0.8738102708921662
2024-04-04,166.26,-0.004967382847567259,167.204,169.3035,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.8694697207405084
2024-04-05,167.02,0.0045711536148203,166.824,169.3325,0.0,0.0,0.8939209901118783,0.9467506089272594,0.8734442003974482
2024-04-08,165.89,-0.006765656807568132,166.50799999999998,169.2185,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.8675347766969983
2024-04-09,167.11,0.00735427090240548,166.674,169.0645,0.0,0.0,0.8939209901118783,0.9467506089272594,0.8739148624620858
2024-04-10,165.22,-0.01130991562443906,166.3,168.792,0.0,-0.0,0.8939209901118783,0.9467506089272594,0.8640309591046964
2024-04-11,172.48,0.04394141145139807,167.544,168.9875,0.0,0.0,0.8939209901118783,0.9467506089272594,0.901997698985462
2024-04-12,173.99,0.008754638218924082,168.93800000000002,169.16500000000002,0.0,0.0,0.8939209901118783,0.9467506089272594,0.9098943625143817
2024-04-15,170.13,-0.022185183056497526,169.786,169.16850000000002,1.0,-0.0,0.8939209901118783,0.9467506089272594,0.889708189519925
2024-04-16,166.82,-0.019455710339152388,169.728,168.95149999999998,1.0,-0.019455710339152388,0.8765291222621733,0.9375407561219069,0.8723982846982536
2024-04-17,165.44,-0.008272389401750346,169.772,168.54749999999999,1.0,-0.008272389401750346,0.8692781320408461,0.933662905014581,0.8651814663738107
2024-04-18,164.48,-0.005802707930367523,168.17199999999997,167.96599999999998,1.0,-0.005802707930367523,0.8642339649303576,0.930954018442972,0.8601610710176764
2024-04-19,162.44,-0.012402723735408516,165.862,167.64749999999998,0.0,-0.012402723735408516,0.8535151098205697,0.9251808356924137,0.8494927308858911
2024-04-22,163.28,0.0051711401132725765,164.492,167.3255,0.0,0.0,0.8535151098205697,0.9251808356924137,0.8538855768225085
2024-04-23,164.34,0.006491915727584452,163.996,167.128,0.0,0.0,0.8535151098205697,0.9251808356924137,0.8594289300282401
2024-04-24,166.46,0.012900085189241794,164.2,167.0935,0.0,0.0,0.8535151098205697,0.9251808356924137,0.8705156364397033
2024-04-25,167.33,0.005226480836237002,164.76999999999998,166.92249999999999,0.0,0.0,0.8535151098205697,0.9251808356924137,0.8750653697312001
2024-04-26,166.74,-0.003525966652722201,165.63000000000002,166.8135,0.0,-0.0,0.8535151098205697,0.9251808356924137,0.8719799184185758
2024-04-29,170.94,0.025188916876574208,167.162,166.98700000000002,1.0,0.0,0.8535151098205697,0.9251808356924137,0.8939441481016632
2024-04-30,167.77,-0.01854451854451844,167.848,167.0615,1.0,-0.01854451854451844,0.8376870830384754,0.9166023191101482,0.8773663842694281
2024-05-01,166.74,-0.006139357453656791,167.904,167.044,1.0,-0.006139357453656791,0.8325442226013912,0.9137886444702142,0.8719799184185757
2024-05-02,170.47,0.022370157130862323,168.532,167.2545,1.0,0.022370157130862323,0.8511683676793759,0.9240094422508125,0.8914862462085558
2024-05-03,180.82,0.060714495219100106,171.348,167.9445,1.0,0.060714495219100106,0.9028466254694946,0.9520598256827828,0.9456123836418786
2024-05-06,179.15,-0.009235704015042479,172.99,168.60750000000002,1.0,-0.009235704015042479,0.8945082012656784,0.9476633543054732,0.9368789875536034
2024-05-07,179.84,0.0038515210717275927,175.404,169.244,1.0,0.0038515210717275927,0.8979534184516863,0.949488326994479,0.9404873967158249
2024-05-08,180.18,0.0018905693950177493,178.092,169.992,1.0,0.0018905693950177493,0.8996510617027627,0.9503858637804502,0.9422654534044558
2024-05-09,182.01,0.010156510156509979,180.4,170.4685,1.0,0.010156510156509979,0.9087883768482617,0.9552121656194952,0.9518355820520866
2024-05-10,180.74,-0.006977638591286084,180.38400000000001,170.80599999999998,1.0,-0.006977638591286084,0.9024471799986531,0.9518796029846489,0.9451940173622008
2024-05-13,183.97,0.01787097488104461,181.348,171.498,1.0,0.01787097488104461,0.9185747908838786,0.9603851112220076,0.9620855559041943
