date,Close,Return,Equity,Drawdown
2023-08-09,174.91,-0.009120779515069177,0.9405280421573381,-0.0945281358388983
2023-08-10,174.69,-0.0012577897204276711,0.9393450556541386,-0.0956670290417766
2023-08-11,174.75,0.00034346556757691715,0.9396676883368295,-0.09535642180462789
2023-08-14,176.42,0.009556509298998428,0.9486476313383887,-0.08671118703732461
2023-08-15,174.41,-0.011393266069606556,0.9378394364682484,-0.09711652948180349
2023-08-16,173.53,-0.005045582248724201,0.9331074904554507,-0.10167210229331658
2023-08-17,170.96,-0.014810119287731238,0.9192880572135299,-0.11497644561784948
2023-08-18,171.45,0.0028661675245671425,0.9219228907888377,-0.11243981984780238
2023-08-21,172.8,0.007874015748031704,0.9291821261493799,-0.10545115701195817
2023-08-22,174.19,0.008043981481481444,0.936656449965049,-0.09825542268468179
2023-08-23,178.08,0.022331936391297047,0.9575738022261666,-0.07811772014287899
2023-08-24,173.34,-0.026617250673854453,0.9320858202935968,-0.10265569187762047
2023-08-25,175.57,0.012864889811930347,0.9440770016669366,-0.09111145623026318
2023-08-28,177.15,0.008999259554593575,0.9525729956444599,-0.0829321323186828
2023-08-29,181.08,0.022184589331075477,0.9737054363607045,-0.0625873582854477
2023-08-30,184.61,0.01949414623370882,0.9926869925256774,-0.044313299166536924
2023-08-31,184.83,0.0011917014246247692,0.9938699790288767,-0.043174405963658624
2023-09-01,186.42,0.008602499594221547,1.0024197451201817,-0.03494331417922014
2023-09-05,186.66,0.001287415513357093,1.0037102758509449,-0.03370088523062553
2023-09-06,179.87,-0.036376299153541125,0.9671990105931076,-0.0688512709012783
2023-09-07,174.52,-0.02974370378606772,0.9384309297198484,-0.09654708288036407
2023-09-08,175.14,0.0035526014210405243,0.9417648007743196,-0.09333747476316168
2023-09-11,176.32,0.006737467169121825,0.9481099102005711,-0.08722886576590538
2023-09-12,173.26,-0.017354809437386542,0.9316556433833425,-0.10306983486048527
2023-09-13,171.17,-0.012062795798222337,0.9204172716029478,-0.11388932028782905
2023-09-14,172.7,0.00893848221066773,0.9286444050115621,-0.10596883574053906
2023-09-15,171.97,-0.004226983207874846,0.9247190407054913,-0.10974789045918065
2023-09-18,174.93,0.017212304471710294,0.9406355863849021,-0.09442460009318165
2023-09-19,176.03,0.006288229577545268,0.9465505189008993,-0.08873013407879027
2023-09-20,172.45,-0.02033744248139524,0.9273001021670174,-0.10726303256199154
2023-09-21,170.89,-0.009046100318933048,0.9189116524170577,-0.11533882072785584
2023-09-22,171.75,0.005032477032008931,0.923536054202292,-0.11088678366205873
2023-09-25,173.04,0.00751091703056761,0.9304726568801432,-0.10420872806336334
2023-09-26,168.92,-0.023809523809523836,0.9083185460020445,-0.12553709168090244
2023-09-27,167.39,-0.009057542031731036,0.9000914125934302,-0.13345757622819243
2023-09-28,167.65,0.001553258856562545,0.9014894875517568,-0.13211161153388162
2023-09-29,168.17,0.003101699970175842,0.90428563746841,-0.12941968214526034
2023-10-02,170.71,0.015103764048284507,0.9179437543689853,-0.11627064243930185
2023-10-03,169.36,-0.007908148321715158,0.9106845190084434,-0.12325930527514584
2023-10-04,170.62,0.0074397732640527625,0.9174598053449492,-0.11673655329502475
2023-10-05,171.87,0.007326222013831929,0.9241813195676734,-0.11026556918776165
2023-10-06,174.45,0.015011345784604613,0.9380545249233758,-0.09690945799037087
2023-10-09,175.95,0.008598452278589797,0.9461203419906447,-0.08914427706165529
2023-10-10,175.35,-0.0034100596760443525,0.942894015163737,-0.09225034943314159
2023-10-11,176.76,0.008041060735671568,0.9504758832069699,-0.0849510793601489
2023-10-12,177.67,0.005148223579995559,0.9553691455611131,-0.08024020293006129
2023-10-13,175.81,-0.010468846738335036,0.9453675323976997,-0.08986902728166868
2023-10-16,175.68,-0.000739434616915946,0.9446684949185364,-0.09054200962882397
2023-10-17,174.11,-0.008936703096539156,0.936226273054795,-0.09866956566754626
2023-10-18,172.8,-0.007523979093676414,0.9291821261493801,-0.10545115701195795
2023-10-19,172.42,-0.0021990740740741588,0.9271387858256719,-0.10741833618056607
2023-10-20,169.84,-0.014963461315392501,0.9132655804699694,-0.12077444737795684
2023-10-23,169.96,0.0007065473386718146,0.9139108458353511,-0.12015323290365942
2023-10-24,170.4,0.0025888444339845496,0.91627681884175,-0.11787544649790282
2023-10-25,168.06,-0.01373239436619722,0.9036941442168105,-0.1299891287466992
2023-10-26,163.85,-0.02505057717481851,0.8810560843146757,-0.1517834032199611
2023-10-27,165.18,0.008117180347879227,0.8882077754476543,-0.1448982761298332
2023-10-30,167.25,0.012531783508899386,0.8993386030004854,-0.1341823264482056
2023-10-31,167.73,0.0028699551569506543,0.9019196644620114,-0.1316974685510166
2023-11-01,170.93,0.019078280569963635,0.9191267408721852,-0.11513174923642322
2023-11-02,174.53,0.021061253144561976,0.9384847018336304,-0.09649531500750574
2023-11-03,173.61,-0.005271300063026341,0.9335376673657055,-0.10125795931045134
2023-11-06,176.19,0.014860895109728656,0.947410872721408,-0.08790184811306045
2023-11-07,178.78,0.014700039729837133,0.9613378501908924,-0.07449396904281147
2023-11-08,179.85,0.0059850095088935795,0.9670914663655441,-0.06895480664699438
2023-11-09,179.37,-0.002668890742285157,0.9645104049040182,-0.07143966454418327
2023-11-10,183.6,0.02358253888610129,0.9872560090337165,-0.0495418543252053
2023-11-13,182.0,-0.008714596949891074,0.9786524708286296,-0.057824713982501996
2023-11-14,184.64,0.01450549450549432,0.9928483088670227,-0.044157995547962625
2023-11-15,185.21,0.0030870883882150313,0.995913319352585,-0.04120722679505062
2023-11-16,186.91,0.009178770044814044,1.0050545786954899,-0.03240668840917271
2023-11-17,186.89,-0.0001070033706062068,1.0049470344679263,-0.03251022415488891
2023-11-20,188.65,0.009417304296645224,1.014410926493522,-0.023399078531862516
2023-11-21,187.84,-0.004293665518155354,1.0100553852771967,-0.027592276233368906
2023-11-22,188.51,0.003566865417376386,1.0136581169005767,-0.02412382875187602
2023-11-24,187.17,-0.0071083762134634965,1.0064526536538165,-0.031060723714862015
2023-11-27,186.99,-0.0009616925789388553,1.0054847556057442,-0.03199254542630792
2023-11-28,187.6,0.0032622065351086693,1.0087648545464334,-0.028834705181963738
2023-11-29,186.57,-0.005490405117270836,1.0032263268269086,-0.03416679608634865
2023-11-30,187.15,0.00310875274695821,1.0063451094262525,-0.031164259460578547
2023-12-01,188.44,0.006892866684477639,1.0132817121041038,-0.02448620386188316
2023-12-04,186.63,-0.009605179367437877,1.0035489595095992,-0.033856188849200164
2023-12-05,190.62,0.021379199485613398,1.0250040329085346,-0.013200807578816476
2023-12-06,189.52,-0.0057706431644108935,1.0190891003925373,-0.018895273593207973
2023-12-07,191.47,0.010289151540734398,1.0295746625799869,-0.008800538385877688
2023-12-08,192.91,0.007520760432443652,1.037317846964565,-0.0013459646943108083
2023-12-11,190.38,-0.013114924057850863,1.0237135021777712,-0.014443236527411307
2023-12-12,191.91,0.008036558462023224,1.0319406355863854,-0.006522751980121533
2023-12-13,195.16,0.016935021624719937,1.049416572565468,0.0
2023-12-14,195.31,0.0007686001229760819,1.050223154272195,0.0
2023-12-15,194.77,-0.0027648353898929168,1.0473194601279783,-0.0027648353898928058
2023-12-18,193.09,-0.008625558350875417,1.038285745012637,-0.011366545491782176
2023-12-19,194.14,0.005437878709410038,1.0439318169597251,-0.005990476678101486
2023-12-20,192.03,-0.01086844545173582,1.0325859009517668,-0.016793814960831543
2023-12-21,191.88,-0.0007811279487580647,1.03177931924504,-0.017561824791357372
2023-12-22,190.8,-0.0056285178236397115,1.0259719309566064,-0.023091495571143206
2023-12-26,190.25,-0.002882599580712797,1.023014464698608,-0.025907531616404578
2023-12-27,190.35,0.0005256241787121585,1.0235521858364258,-0.025395525062720692
2023-12-28,190.78,0.0022589965852377603,1.025864386729043,-0.023193896881880005
2023-12-29,189.73,-0.0055037215641052795,1.0202183147819546,-0.028569965695560917
2024-01-02,182.84,-0.03631476308438297,0.9831693283862994,-0.06384721724438058
2024-01-03,181.45,-0.007602275213301368,0.9756950045706301,-0.07096410834058675
2024-01-04,179.11,-0.012896114632129918,0.9631123299456907,-0.08294506169678961
2024-01-05,178.38,-0.004075707665680439,0.9591869656396197,-0.08668270953868218
2024-01-08,182.76,0.024554322233434123,0.9827391514760448,-0.064256822487328
2024-01-09,182.34,-0.0022980958634273296,0.9804807226972097,-0.06640725001280023
2024-01-10,183.39,0.00575847318196776,0.9861267946442979,-0.06103118119911943
2024-01-11,182.79,-0.0032717160150498303,0.9829004678173904,-0.06410322052122264
2024-01-12,183.12,0.001805350402100947,0.9846749475721898,-0.062413598894065614
2024-01-16,180.83,-0.0125054608999563,0.9723611335161593,-0.07413854897342653
2024-01-17,179.88,-0.00525355306088604,0.9672527827068889,-0.07900261123342356
2024-01-18,185.83,0.03307760729375153,0.9992471904070557,-0.04853822128923224
2024-01-19,188.76,0.01576709896141626,1.0150024197451208,-0.03353642926629441
2024-01-22,191.09,0.012343716889171574,1.0275313222562787,-0.02160667656545967
2024-01-23,192.38,0.006750745721911144,1.03446792493413,-0.01500179202293761
2024-01-24,191.7,-0.0035346709637176232,1.0308114211969681,-0.01848343658798801
2024-01-25,191.37,-0.0017214397496086997,1.029036941442169,-0.020173058215144812
2024-01-26,189.62,-0.009144589016042204,1.0196268215303552,-0.029133172904612814
2024-01-29,188.93,-0.0036388566606897488,1.0159165456794115,-0.03266601812503167
2024-01-30,185.24,-0.01953104324352939,0.9960746356939298,-0.05155905995596721
2024-01-31,181.6,-0.019650183545670608,0.9765015862773572,-0.07019609851006081
2024-02-01,184.06,0.01354625550660793,0.9897295262676782,-0.057600737289437154
2024-02-02,183.05,-0.005487341084428943,0.9842985427757172,-0.06277200348164436
2024-02-05,184.88,0.00999726850587268,0.9941388395977852,-0.05340228354922938
2024-02-06,186.5,0.0087624405019473,1.0028499220304357,-0.045107777379550296
2024-02-07,186.61,0.0005898123324397098,1.0034414152820355,-0.044544570170497955
2024-02-08,185.52,-0.005841058892878226,0.99758025487982,-0.050125441605652354
2024-02-09,186.29,0.004150495903406437,1.001720707641018,-0.04618299114228652
2024-02-12,184.59,-0.00912555692737127,0.9925794482981132,-0.05488710255491258
2024-02-13,182.48,-0.01143073839319575,0.9812335322901549,-0.06569044083764264
2024-02-14,181.59,-0.004877246821569425,0.9764478141635754,-0.07024729916542916
2024-02-15,181.3,-0.001597004240321609,0.9748884228639034,-0.07173211817111236
2024-02-16,179.75,-0.008549365692222866,0.9665537452277255,-0.0796682197532127
2024-02-20,179.0,-0.004172461752433909,0.962520836694091,-0.08350826890584184
2024-02-21,179.76,0.004245810055865773,0.9666075173415072,-0.07961701909784447
2024-02-22,181.81,0.011404094348019589,0.9776308006667747,-0.0691208847473248
2024-02-23,179.96,-0.010175457895605255,0.967682959617143,-0.0785930059904767
2024-02-26,178.6,-0.007557234941098057,0.9603699521428192,-0.0855562951205775
2024-02-27,180.07,0.008230683090705515,0.9682744528687427,-0.07802979878142446
2024-02-28,178.86,-0.006719609040928387,0.961768027101146,-0.08422507808099933
2024-02-29,178.19,-0.0037459465503746348,0.9581652954777657,-0.08765552199068138
2024-03-01,177.1,-0.006117066053089371,0.9523041350755503,-0.09323639342583578
2024-03-04,172.53,-0.025804630152456154,0.9277302790772711,-0.11663509292918939
2024-03-05,167.56,-0.028806584362139898,0.9010055385277201,-0.14208181864727853
2024-03-06,166.56,-0.0059680114585819455,0.8956283271495409,-0.1472018841841174
2024-03-07,166.44,-0.0007204610951009327,0.8949830617841593,-0.14781629204853808
2024-03-08,168.17,0.01039413602499395,0.9042856374684094,-0.13895857866980688
2024-03-11,170.19,0.012011654873045119,0.9151476044523316,-0.12861604628539236
2024-03-12,170.67,0.0028203772254538073,0.9177286659138575,-0.12615841482770984
2024-03-13,168.57,-0.012304447178765998,0.9064365220196811,-0.13691055245507133
2024-03-14,170.44,0.01109331435012173,0.9164919072968765,-0.12733602990118253
2024-03-15,170.06,-0.002229523586012694,0.9144485669731683,-0.12928165480518128
2024-03-18,171.16,0.006468305304010213,0.9203634994891654,-0.12364958271465865
2024-03-19,173.52,0.013788268286982985,0.9330537183416685,-0.11156622804771898
2024-03-20,176.11,0.014926233287229085,0.9469806958111527,-0.09830525830730641
2024-03-21,168.81,-0.04145136562375795,0.907727052750444,-0.13568173672623018
2024-03-22,169.72,0.005390675907825271,0.912620315104587,-0.13102247708770698
2024-03-25,168.29,-0.008425642234268227,0.9049309028337906,-0.13834417080538652
2024-03-26,167.15,-0.0067740210351178165,0.8988008818626664,-0.14418104551738264
2024-03-27,170.75,0.021537541130720816,0.9181588428241116,-0.12574880958476287
2024-03-28,168.92,-0.01071742313323576,0.9083185460020435,-0.13511852951717807
2024-04-01,167.47,-0.008583945062751508,0.9005215895036837,-0.1425426245455943
2024-04-02,166.28,-0.007105750283632917,0.8941227079636503,-0.14863550253443258
2024-04-03,167.09,0.004871301419292706,0.8984782491799755,-0.14448824944959304
2024-04-04,166.26,-0.004967382847567259,0.8940151637360867,-0.14873790384516938
2024-04-05,167.02,0.0045711536148203,0.898101844383503,-0.14484665403717178
2024-04-08,165.89,-0.006765656807568132,0.8920255955261603,-0.15063232809379978
2024-04-09,167.11,0.00735427090240548,0.8985857934075393,-0.14438584813885613
2024-04-10,165.22,-0.01130991562443906,0.8884228639027804,-0.15406277200348173
2024-04-11,172.48,0.04394141145139807,0.9274614185083618,-0.11689109620603155
2024-04-12,173.99,0.008754638218924082,0.9355810076894127,-0.10915979724540481
2024-04-15,170.13,-0.022185183056497526,0.9148249717696406,-0.12892325021760287
2024-04-16,166.82,-0.019455710339152388,0.8970264021078672,-0.14587066714453956
2024-04-17,165.44,-0.008272389401750346,0.8896058504059798,-0.15293635758537716
2024-04-18,164.48,-0.005802707930367523,0.8844437274829278,-0.15785162050074242
2024-04-19,162.44,-0.012402723735408516,0.8734742162714421,-0.16829655419589373
2024-04-22,163.28,0.0051711401132725765,0.8779910738291127,-0.16399569914494905
2024-04-23,164.34,0.006491915727584452,0.8836909178899827,-0.1585684296758999
2024-04-24,166.46,0.012900085189241794,0.8950906060117227,-0.1477138907378014
2024-04-25,167.33,0.005226480836237002,0.8997687799107388,-0.14325943372075156
2024-04-26,166.74,-0.003525966652722201,0.896596225197613,-0.14628027238748653
2024-04-29,170.94,0.025188916876574208,0.9191805129859658,-0.12477599713276344
2024-04-30,167.77,-0.01854451854451844,0.9021347529171376,-0.14100660488454253
2024-05-01,166.74,-0.006139357453656791,0.896596225197613,-0.14628027238748653
2024-05-02,170.47,0.022370157130862323,0.9166532236382215,-0.1271824279350776
2024-05-03,180.82,0.060714495219100106,0.9723073614023771,-0.07418974962879532
2024-05-06,179.15,-0.009235704015042479,0.9633274184008178,-0.08274025907531612
2024-05-07,179.84,0.0038515210717275927,0.9670376942517616,-0.07920741385489727
2024-05-08,180.18,0.0018905693950177493,0.9688659461203425,-0.07746659157237212
2024-05-09,182.01,0.010156510156509979,0.9787062429424104,-0.06809687163995715
2024-05-10,180.74,-0.006977638591286084,0.9718771844921228,-0.07459935487174241
2024-05-13,183.97,0.01787097488104461,0.9892455772436419,-0.05806154318775281
2024-05-14,185.12,0.006251019187911044,0.9954293703285481,-0.05217346782038812
2024-05-15,187.41,0.012370354364736436,1.0077431843845785,-0.0404485177410272
2024-05-16,187.53,0.0006403073475267362,1.00838844974996,-0.039834109876606516
2024-05-17,187.56,0.00015997440409543096,1.0085497660913054,-0.03968050791050137
2024-05-20,188.73,0.006238003838771489,1.014841103403775,-0.0336900312324
2024-05-21,190.04,0.006941132835267316,1.0218852503091898,-0.02698274537914125
2024-05-22,188.59,-0.007629972637339444,1.0140882938108298,-0.03440684040755759
2024-05-23,184.57,-0.02131608250702588,0.992471904070549,-0.054989503865649936
2024-05-24,187.67,0.01679579563309308,1.0091412593429048,-0.039117300701449365
2024-05-28,187.68,5.328502158064019e-05,1.0091950314566869,-0.03906610004608069
2024-05-29,187.98,0.0015984654731457937,1.0108081948701406,-0.03753008038502914
2024-05-30,188.98,0.005319714863283309,1.01618540624832,-0.03241001484819017
2024-05-31,189.94,0.005079902635199529,1.021347529171372,-0.027494751932824912
2024-06-03,191.72,0.009371380435927223,1.0309189654245312,-0.018381035277251656
2024-06-04,192.04,0.0016691007719591422,1.0326396730655487,-0.016742614305463088
2024-06-05,193.56,0.007915017704644978,1.0408130343603814,-0.00896011468946778
2024-06-06,192.17,-0.0071812357925191694,1.0333387105447123,-0.016077005785673837
2024-06-07,194.58,0.012540979341208347,1.0462977899661243,-0.003737647841892122
2024-06-10,190.81,-0.019375064240929274,1.0260257030703883,-0.02304029491577475
2024-06-11,204.84,0.07352864105654833,1.1014679787062436,0.0
2024-06-12,210.76,0.028900605350517417,1.1333010700650648,0.0
2024-06-13,211.93,0.005551338014803564,1.1395924073775345,0.0
2024-06-14,210.18,-0.008257443495493844,1.1301822874657208,-0.008257443495493844
2024-06-17,214.36,0.019887715291654784,1.1526590310265101,0.0
2024-06-18,211.98,-0.01110281768986765,1.1398612679464433,-0.01110281768986765
2024-06-20,207.37,-0.021747334654212636,1.1150723234930369,-0.03260869565217406
2024-06-21,205.18,-0.010560833293147498,1.1032962305748242,-0.042825153946632
2024-06-24,205.83,0.0031679500926016235,1.1067914179706406,-0.039792871804441354
2024-06-25,206.76,0.0045182917941990475,1.1117922245523473,-0.035454375816384
2024-06-26,210.94,0.020216676339717576,1.1342689681131366,-0.01595446911737297
2024-06-27,211.79,0.004029581871622279,1.138839597784589,-0.011989177085277358
2024-06-28,208.31,-0.01643137069738887,1.1201269021885252,-0.028223549169621442
2024-07-01,214.44,0.029427295857135993,1.153089207936764,0.0
2024-07-02,217.96,0.016414847976123914,1.1720169919879553,0.0
2024-07-03,219.24,0.005872637181134177,1.1788998225520249,0.0
2024-07-05,224.03,0.02184820288268563,1.2046566650535036,0.0
2024-07-08,225.51,0.006606258090434247,1.2126149378932087,0.0
2024-07-09,226.37,0.0038135781118353584,1.2172393396784429,0.0
2024-07-10,230.67,0.01899544992711033,1.2403613486046137,0.0
2024-07-11,225.26,-0.023453418303203688,1.2112706350486637,-0.0234534183032038
2024-07-12,228.23,0.013184764272396343,1.2272409528418562,-0.010577881822517066
2024-07-15,232.09,0.016912763440389167,1.2479969887616282,0.0
2024-07-16,232.51,0.0018096428109783957,1.2502554175404634,0.0
2024-07-17,226.57,-0.025547288288675696,1.2183147819540787,-0.025547288288675585
2024-07-18,221.87,-0.020744140883612094,1.193041888476636,-0.04576147262483321
2024-07-19,222.0,0.0005859286969847055,1.1937409259557994,-0.04520235688787566
2024-07-22,221.65,-0.001576576576576505,1.1918589019734367,-0.04670766848737673
2024-07-23,222.7,0.004737198285585276,1.1975049739205248,-0.04219173368887352
2024-07-24,216.23,-0.02905253704535249,1.1627144163037049,-0.07001849382822245
2024-07-25,215.18,-0.004855940433797223,1.1570683443566168,-0.07453442862672555
2024-07-26,215.65,0.0021842178641138243,1.1595956337043611,-0.07251301019310974
2024-07-29,215.93,0.0012984001854856597,1.1611012528902513,-0.0713087609135088
2024-07-30,216.49,0.002593433057009209,1.1641124912620318,-0.06890026235430713
2024-07-31,219.77,0.015150815280151608,1.1817497445824598,-0.054793342221839625
2024-08-01,216.05,-0.016926787095599916,1.161746518255633,-0.07079265407939406
2024-08-02,217.55,0.006942837306179062,1.169812335322902,-0.06434131865296078
2024-08-05,206.96,-0.04867846472075388,1.1128676668279833,-0.10988774676357971
2024-08-06,204.92,-0.009856977193660743,1.1018981556164975,-0.11866156294352903
2024-08-07,207.51,0.012639078664844927,1.1158251330859819,-0.10752225710722096
2024-08-08,211.0,0.016818466579923808,1.1345916007958274,-0.09251215001505297
2024-08-09,213.93,0.013886255924170587,1.1503468301338926,-0.07991054148208665
2024-08-12,215.47,0.007198616369840538,1.1586277356562886,-0.0732871704442819
2024-08-13,219.21,0.017357404743119753,1.1787385062106792,-0.05720184078104151
2024-08-14,219.66,0.00205282605720547,1.18115825133086,-0.05526644015311144
2024-08-15,222.66,0.013657470636438074,1.1972898854653977,-0.04236376930024499
2024-08-16,223.99,0.0059732327315189515,1.2044415765983763,-0.03664358522214073
2024-08-19,223.83,-0.0007143176034644094,1.2035812227778675,-0.037331727667627046
2024-08-20,224.45,0.0027699593441450343,1.2069150938323385,-0.034665175691368066
2024-08-21,224.34,-0.0004900868790376212,1.2063236005807387,-0.03513827362263988
2024-08-22,222.47,-0.00833556209325137,1.1962682153035433,-0.04318093845426019
2024-08-23,224.78,0.010383422483930538,1.2086895735871377,-0.03324588189755273
2024-08-26,225.12,0.0015125900880861298,1.2105178254557187,-0.031783579200894474
2024-08-27,225.97,0.003775764036958007,1.215088455127171,-0.028127822459249052
2024-08-28,224.43,-0.006815063946541522,1.206807549604775,-0.0347511934970538
2024-08-29,227.73,0.014703916588691301,1.2245523471527666,-0.020558255558900562
2024-08-30,226.94,-0.003469020331093753,1.2203043501640052,-0.02395595888348867
2024-09-03,220.71,-0.02745219000616894,1.1868043232779484,-0.05075050535460812
2024-09-04,218.79,-0.00869919804268049,1.176480077431844,-0.05900821470044282
2024-09-05,220.32,0.006993006993007089,1.1847072108404584,-0.05242785256548077
2024-09-06,218.76,-0.007080610021786504,1.1763187610904986,-0.059137241408971475
2024-09-09,218.85,0.00041140976412501473,1.1768027101145346,-0.058750161283385616
2024-09-10,218.05,-0.0036554717843271245,1.1725009410119913,-0.062190873510816536
2024-09-11,220.6,0.011694565466636053,1.1862128300263484,-0.05122360328588005
2024-09-12,220.71,0.0004986400725295326,1.1868043232779482,-0.05075050535460823
2024-09-13,220.44,-0.0012233247247519508,1.1853524762058398,-0.05191174573136614
2024-09-16,214.26,-0.028034839412084955,1.1521213098886918,-0.07849124768827143
2024-09-17,214.73,0.0021935965649211298,1.1546485992364361,-0.07646982925465551
2024-09-18,218.63,0.018162343408000714,1.1756197236113353,-0.059696357145929024
2024-09-19,226.81,0.03741481041028227,1.2196053126848418,-0.02451507462044622
2024-09-20,226.14,-0.0029540143732640356,1.2160025810614616,-0.027396671110919812
2024-09-23,224.41,-0.007650128239143794,1.2067000053772117,-0.034837211302739424
2024-09-24,225.31,0.004010516465398073,1.211539495617573,-0.0309664100468795
2024-09-25,224.31,-0.004438329412808972,1.2061622842393938,-0.035267300331168205
2024-09-26,225.46,0.005126833400205033,1.2123460773242998,-0.030321276504236216
2024-09-27,225.73,0.0011975516721369761,1.213797924396408,-0.029160036127478306
2024-09-30,230.94,0.023080671598812774,1.2418131956767222,-0.006752397746333294
2024-10-01,224.15,-0.0294015761669697,1.205301930418885,-0.03595544277665452
2024-10-02,224.72,0.0025429399955385623,1.208366940904447,-0.033503935314609934
2024-10-03,223.61,-0.00493948024207902,1.2023982362746681,-0.038277923530170566
2024-10-04,224.74,0.005053441259335489,1.2084744851320108,-0.03341791750892409
2024-10-07,219.63,-0.02273738542315573,1.1809969349895146,-0.0553954668616401
2024-10-08,223.71,0.01857669717251742,1.202935957412486,-0.03784783450174167
2024-10-09,227.48,0.016852174690447308,1.2232080443082218,-0.02163347812997274
2024-10-10,226.98,-0.0021979954281695635,1.220519438619132,-0.023783923272117313
2024-10-11,225.49,-0.006564455018063131,1.212507393665645,-0.03019224979570767
2024-10-14,229.24,0.016630449243868917,1.2326719363338172,-0.01406391122962447
2024-10-15,231.79,0.011123713139068236,1.2463838253481745,-0.0030966410046878723
2024-10-16,229.72,-0.008930497433021212,1.2352529977953435,-0.011999483893165741
2024-10-17,230.09,0.001610656451332071,1.2372425660052697,-0.010408154487978938
2024-10-18,232.94,0.012386457473162693,1.2525676184330807,0.0
2024-10-21,234.42,0.006353567442259678,1.260525891272786,0.0
2024-10-22,233.8,-0.0026448255268320953,1.2571920202183149,-0.0026448255268320953
2024-10-23,228.7,-0.021813515825491958,1.2297682421896006,-0.02440064840883871
2024-10-24,228.51,-0.0008307826847397948,1.2287465720277466,-0.025211159457383947
2024-10-25,229.35,0.0036759879217540536,1.2332634295854172,-0.021627847453288718
2024-10-28,231.34,0.008676695007630242,1.2439640802279939,-0.013138810681682322
2024-10-29,231.61,0.0011671133396733424,1.2454159273001024,-0.011987031823223027
2024-10-30,228.04,-0.015413842234791364,1.2262192826800022,-0.02721610784062789
2024-10-31,223.85,-0.0183739694790388,1.203688767005431,-0.04509000938486474
2024-11-01,220.85,-0.013401831583649715,1.1875571328708934,-0.05788755225663322
2024-11-04,219.95,-0.004075164138555576,1.182717642630532,-0.061726815118163914
2024-11-05,221.39,0.006546942486928886,1.19046082701511,-0.055583994539714965
2024-11-06,220.66,-0.003297348570396097,1.1865354627090392,-0.05869806330517868
2024-11-07,225.42,0.02157164869029282,1.2121309888691727,-0.03839262861530568
2024-11-08,225.15,-0.0011977641735426703,1.2106791417970644,-0.03954440747376475
2024-11-11,222.67,-0.01101487896957587,1.1973436575791798,-0.05012370958109347
2024-11-12,222.67,0.0,1.1973436575791798,-0.05012370958109347
2024-11-13,223.56,0.003996946153500769,1.2021293757057594,-0.046327105195802076
2024-11-14,226.66,0.013866523528359265,1.2187987309781152,-0.033102977561641156
2024-11-15,223.44,-0.014206300185299559,1.201484110340378,-0.046839006910672776
2024-11-18,226.46,0.013515932688864973,1.2177232887024794,-0.03395614708642569
2024-11-19,226.72,0.0011481056257174327,1.2191213636608058,-0.03284702670420592
2024-11-20,227.44,0.00317572335920957,1.2229929558530948,-0.0297756164149815
2024-11-21,226.96,-0.002110446711220515,1.2204118943915687,-0.03182322327446452
2024-11-22,228.31,0.005948184702150083,1.2276711297521106,-0.026064328982168705
2024-11-25,231.31,0.01314002890806365,1.2438027638866485,-0.013266786110400108
2024-11-26,233.5,0.009467813756430798,1.2555788568048611,-0.003924579814008955
