Price,Close,High,Low,Open,Volume
Ticker,COIN,COIN,COIN,COIN,COIN
Date,,,,,
2025-09-22,331.95001220703125,336.20001220703125,328.19000244140625,333.44000244140625,8720700
2025-09-23,320.07000732421875,335.67999267578125,317.70001220703125,333.3800048828125,8245900
2025-09-24,321.7699890136719,327.32000732421875,320.760009765625,323.760009765625,4869800
2025-09-25,306.69000244140625,317.989990234375,304.3599853515625,314.3299865722656,8865300
2025-09-26,312.5899963378906,314.239990234375,303.3999938964844,308.5799865722656,6714800
2025-09-29,333.989990234375,334.3800048828125,316.3500061035156,318.010009765625,12066100
2025-09-30,337.489990234375,338.1000061035156,329.6600036621094,330.0,6674700
2025-10-01,346.1700134277344,349.8699951171875,340.5,343.260009765625,8843900
2025-10-02,372.07000732421875,376.1300048828125,353.3999938964844,354.760009765625,15750400
2025-10-03,380.0199890136719,383.5,370.0299987792969,373.3500061035156,13648200
2025-10-06,386.07000732421875,392.8500061035156,380.5,390.3299865722656,8693000
2025-10-07,375.7799987792969,388.0,363.010009765625,386.8399963378906,9146300
2025-10-08,387.2699890136719,390.489990234375,375.6400146484375,378.6199951171875,7122800
2025-10-09,387.0,392.1600036621094,381.79998779296875,384.260009765625,6849000
2025-10-10,357.010009765625,402.1600036621094,351.6300048828125,387.6600036621094,17223600
2025-10-13,356.989990234375,364.8999938964844,341.8399963378906,363.20001220703125,10318400
2025-10-14,341.54998779296875,353.5,334.7699890136719,340.8500061035156,9446000
2025-10-15,336.29998779296875,347.8299865722656,333.1000061035156,345.80999755859375,7947300
2025-10-16,330.25,342.70001220703125,328.7099914550781,338.489990234375,7611900
2025-10-17,336.0199890136719,336.29998779296875,317.7699890136719,319.4100036621094,9571100
2025-10-20,343.7799987792969,354.05999755859375,338.75,342.2099914550781,7544100
2025-10-21,338.6199951171875,344.7900085449219,335.5,342.2799987792969,6030900
2025-10-22,320.3299865722656,334.7200012207031,310.4800109863281,333.8800048828125,12737800
2025-10-23,322.760009765625,328.3900146484375,318.5,323.0,5866800
2025-10-24,354.4599914550781,356.8800048828125,333.0,335.0,13893100
2025-10-27,361.42999267578125,373.25,357.29998779296875,362.82000732421875,9688300
2025-10-28,355.2200012207031,368.1300048828125,354.07000732421875,363.2300109863281,6527800
2025-10-29,348.6099853515625,360.0,345.2099914550781,357.42999267578125,7560500
2025-10-30,328.510009765625,344.2200012207031,328.2099914550781,343.4700012207031,8947700
2025-10-31,343.7799987792969,361.3999938964844,334.42999267578125,336.0,13757300
2025-11-03,330.4200134277344,342.79998779296875,325.8800048828125,340.8699951171875,9341700
2025-11-04,307.32000732421875,325.45001220703125,306.8500061035156,319.0,12420300
2025-11-05,319.29998779296875,324.1400146484375,310.8399963378906,315.8900146484375,8215500
2025-11-06,295.2200012207031,316.6000061035156,294.7200012207031,316.5,12191200
2025-11-07,309.1400146484375,310.92999267578125,283.6499938964844,290.20001220703125,11984200
2025-11-10,317.92999267578125,324.79998779296875,311.6600036621094,323.0199890136719,8949800
2025-11-11,304.010009765625,317.0899963378906,303.5899963378906,312.20001220703125,7095200
2025-11-12,304.0,311.5,301.4599914550781,309.2300109863281,6967600
2025-11-13,283.1400146484375,303.9599914550781,279.8299865722656,301.6600036621094,11109500
2025-11-14,284.0,292.760009765625,268.1600036621094,269.5199890136719,11784800
2025-11-17,263.95001220703125,277.8299865722656,258.2200012207031,274.9200134277344,15822400
2025-11-18,261.7900085449219,271.0,261.0,261.75,10854500
2025-11-19,257.2900085449219,262.82000732421875,247.02000427246094,261.8699951171875,13287300
2025-11-20,238.16000366210938,263.6300048828125,236.0,259.9800109863281,15524200
2025-11-21,240.41000366210938,246.1300048828125,231.1699981689453,243.9199981689453,12396500
2025-11-24,255.97000122070312,257.95001220703125,243.00999450683594,244.67999267578125,10005800
2025-11-25,254.1199951171875,254.3699951171875,240.74000549316406,247.75999450683594,8525300
2025-11-26,264.9700012207031,266.6199951171875,253.83999633789062,256.20001220703125,9929300
2025-11-28,272.82000732421875,279.8699951171875,269.2900085449219,274.010009765625,8977800
2025-12-01,259.8399963378906,265.8999938964844,252.1999969482422,260.5299987792969,12119300
2025-12-02,263.260009765625,272.54998779296875,263.2099914550781,267.67999267578125,9059300
2025-12-03,276.9200134277344,277.5899963378906,264.1300048828125,268.0,9466700
2025-12-04,274.04998779296875,284.239990234375,271.260009765625,273.6000061035156,6469200
2025-12-05,269.7300109863281,274.04998779296875,265.010009765625,270.42999267578125,7173500
2025-12-08,274.20001220703125,276.6300048828125,269.5199890136719,272.80999755859375,5937000
2025-12-09,277.3599853515625,284.739990234375,266.8299865722656,270.6300048828125,7876600
2025-12-10,275.0899963378906,279.44000244140625,270.760009765625,273.20001220703125,6818600
2025-12-11,269.0199890136719,271.1600036621094,258.7200012207031,266.8999938964844,7969600
2025-12-12,267.4599914550781,278.20001220703125,263.1600036621094,271.6600036621094,8180300
2025-12-15,250.4199981689453,268.5799865722656,246.8000030517578,267.989990234375,10885700
2025-12-16,252.61000061035156,257.0,250.32000732421875,253.55999755859375,6907400
2025-12-17,244.19000244140625,259.54998779296875,243.6999969482422,254.77999877929688,8429500
2025-12-18,239.1999969482422,255.41000366210938,239.10000610351562,253.10000610351562,9291500
2025-12-19,245.1199951171875,247.0,240.85000610351562,244.5800018310547,10613000
2025-12-22,247.89999389648438,254.8699951171875,247.42999267578125,251.67999267578125,6233100
2025-12-23,242.3000030517578,245.1999969482422,238.8000030517578,243.25,7004200
2025-12-24,239.72999572753906,241.0,237.13999938964844,240.27999877929688,3869000
2025-12-26,236.89999389648438,240.49000549316406,232.80999755859375,240.39999389648438,5925700
2025-12-29,233.77000427246094,239.88999938964844,232.77999877929688,234.36000061035156,6362600
2025-12-30,231.60000610351562,236.05999755859375,231.5,233.64999389648438,5652100
2025-12-31,226.13999938964844,232.38999938964844,225.47000122070312,231.22000122070312,6678200
2026-01-02,236.52999877929688,238.49000549316406,225.91000366210938,230.60000610351562,8760200
2026-01-05,254.9199981689453,258.8800048828125,246.52999877929688,247.11000061035156,13695300
2026-01-06,250.55999755859375,258.3500061035156,245.72000122070312,255.2100067138672,8672500
2026-01-07,245.92999267578125,248.94000244140625,240.25,248.27999877929688,7488900
2026-01-08,245.58999633789062,250.3800048828125,242.25,244.6199951171875,6897200
2026-01-09,240.77999877929688,246.89999389648438,237.14999389648438,246.07000732421875,8104500
2026-01-12,242.97999572753906,248.0,238.0399932861328,239.6300048828125,5957300
2026-01-13,252.69000244140625,255.50999450683594,244.64999389648438,245.5,9027000
2026-01-14,255.86000061035156,263.07000732421875,253.0,256.9200134277344,10804500
2026-01-15,239.27999877929688,251.1999969482422,237.42999267578125,250.58999633789062,12098900
2026-01-16,241.14999389648438,243.19000244140625,236.13999938964844,239.49000549316406,7622400
2026-01-20,227.72999572753906,234.89999389648438,225.9600067138672,232.63999938964844,9757900
2026-01-21,226.92999267578125,231.4499969482422,222.39999389648438,228.75999450683594,8476500
2026-01-22,223.13999938964844,230.75,223.02000427246094,228.52999877929688,7088800
2026-01-23,216.9499969482422,222.75,215.72000122070312,222.75,12975100
2026-01-26,213.47999572753906,215.63999938964844,210.88999938964844,212.17999267578125,7077500
2026-01-27,210.8300018310547,213.55999755859375,207.77000427246094,213.47999572753906,7465500
2026-01-28,209.42999267578125,214.38999938964844,206.8000030517578,213.27999877929688,9046600
2026-01-29,199.17999267578125,207.0,194.2100067138672,206.82000732421875,14604300
2026-01-30,194.74000549316406,198.9600067138672,190.9600067138672,198.6999969482422,9635400
2026-02-02,187.86000061035156,190.94000244140625,185.0800018310547,189.80999755859375,12288700
2026-02-03,179.66000366210938,188.67999267578125,174.0500030517578,188.67999267578125,12610300
2026-02-04,168.6199951171875,176.75,164.4199981689453,176.11000061035156,16627600
2026-02-05,146.1199951171875,165.0,145.16000366210938,160.42999267578125,29610500
2026-02-06,165.1199951171875,165.52000427246094,151.57000732421875,154.55999755859375,19776100
2026-02-09,167.25,167.57000732421875,159.00999450683594,160.10000610351562,10618500
2026-02-10,162.50999450683594,167.9199981689453,161.86000061035156,162.55999755859375,8835200
2026-02-11,153.1999969482422,158.10000610351562,148.85000610351562,157.6999969482422,13923800
2026-02-12,141.08999633789062,153.1999969482422,139.36000061035156,153.10000610351562,19986100
2026-02-13,164.32000732421875,167.64999389648438,146.16000366210938,153.6999969482422,32410100
2026-02-17,166.02000427246094,170.5399932861328,158.39999389648438,162.47999572753906,16770600
2026-02-18,164.0500030517578,173.8800048828125,163.14999389648438,165.39999389648438,13792200
2026-02-19,165.94000244140625,167.5800018310547,161.1199951171875,162.4199981689453,8001700
2026-02-20,171.35000610351562,175.5500030517578,164.1199951171875,164.8800048828125,13692200
2026-02-23,160.24000549316406,168.10000610351562,158.66000366210938,166.16000366210938,12685500
2026-02-24,162.02999877929688,162.27999877929688,152.6999969482422,155.83999633789062,10442900
2026-02-25,183.94000244140625,185.82000732421875,169.75,171.77999877929688,23793900
2026-02-26,181.05999755859375,186.38999938964844,176.75,181.44000244140625,12746600
2026-02-27,175.85000610351562,179.05999755859375,171.80999755859375,175.35000610351562,11427900
2026-03-02,185.24000549316406,186.35000610351562,172.22000122070312,172.5,12306800
2026-03-03,182.36000061035156,186.3000030517578,172.0500030517578,177.17999267578125,12828800
2026-03-04,208.92999267578125,212.07000732421875,195.39999389648438,195.91000366210938,27200300
2026-03-05,205.7100067138672,213.5,201.5,205.75,15036600
2026-03-06,197.22000122070312,202.74000549316406,194.66000366210938,197.75999450683594,11504900
2026-03-09,199.7899932861328,203.49000549316406,192.6300048828125,198.0,12064600
2026-03-10,196.52000427246094,206.00999450683594,194.75,204.42999267578125,10846100
2026-03-11,198.6300048828125,203.10000610351562,192.52000427246094,197.50999450683594,9531700
2026-03-12,193.22999572753906,198.0,192.4600067138672,196.1300048828125,7967100
2026-03-13,195.52999877929688,207.1300048828125,193.83999633789062,203.75999450683594,12137100
2026-03-16,203.32000732421875,206.44000244140625,198.6199951171875,201.80999755859375,13054000
2026-03-17,210.22999572753906,213.47000122070312,202.1300048828125,202.27000427246094,11948000
2026-03-18,202.2899932861328,209.0,201.13999938964844,206.77000427246094,12602200
2026-03-19,202.91000366210938,205.5,191.8699951171875,195.33999633789062,9273000
2026-03-20,197.5,203.3000030517578,194.7899932861328,202.5,13305100
2026-03-23,200.6199951171875,203.9499969482422,196.11000061035156,198.60000610351562,12466500
2026-03-24,181.0399932861328,201.75999450683594,177.60000610351562,199.10000610351562,20833000
2026-03-25,181.10000610351562,190.7100067138672,180.05999755859375,184.5800018310547,10432500
2026-03-26,173.3800048828125,179.75,171.92999267578125,177.0,9402600
2026-03-27,161.13999938964844,168.74000549316406,159.8300018310547,168.0500030517578,12289900
2026-03-30,160.7899932861328,166.5,158.4600067138672,164.52999877929688,11775200
2026-03-31,174.61000061035156,175.83999633789062,162.17999267578125,163.8000030517578,12665100
2026-04-01,172.99000549316406,179.3000030517578,171.72000122070312,179.0,8828600
2026-04-02,171.4600067138672,173.02999877929688,163.55999755859375,167.6300048828125,8869300
2026-04-06,174.7899932861328,177.89999389648438,173.47000122070312,175.10000610351562,7125200
2026-04-07,175.17999267578125,175.25999450683594,166.0500030517578,172.1199951171875,7653100
2026-04-08,175.08999633789062,189.57000732421875,172.9600067138672,187.88999938964844,9802400
2026-04-09,169.02000427246094,177.13999938964844,166.39999389648438,175.8300018310547,10754900
2026-04-10,167.85000610351562,170.47999572753906,163.1300048828125,169.36000061035156,7922400
2026-04-13,174.52999877929688,175.00999450683594,164.3300018310547,164.8300018310547,7481100
2026-04-14,184.41000366210938,187.13999938964844,180.0,180.02999877929688,10884800
2026-04-15,195.89999389648438,196.4600067138672,183.52000427246094,185.66000366210938,11817400
2026-04-16,199.8300018310547,200.5800018310547,188.5,197.5,11235800
2026-04-17,206.3300018310547,216.0500030517578,202.9499969482422,205.1999969482422,15670400
2026-04-20,211.6300048828125,212.3000030517578,200.02000427246094,201.0399932861328,9967500
2026-04-21,195.9499969482422,211.22999572753906,194.60000610351562,211.1999969482422,15121100
2026-04-22,206.24000549316406,211.97000122070312,202.33999633789062,204.17999267578125,12096800
2026-04-23,197.92999267578125,205.77999877929688,193.91000366210938,202.27999877929688,8778500
2026-04-24,199.77000427246094,202.5399932861328,196.52999877929688,202.0800018310547,5799100
2026-04-27,196.67999267578125,204.49000549316406,195.25,199.10000610351562,7855600
2026-04-28,194.10000610351562,195.94000244140625,188.75,190.1999969482422,6316100
2026-04-29,181.72999572753906,187.27000427246094,177.6199951171875,187.27000427246094,12609600
2026-04-30,187.77000427246094,189.55999755859375,179.88999938964844,181.60000610351562,7786700
2026-05-01,191.25,194.50999450683594,189.86000061035156,191.8800048828125,6771100
2026-05-04,202.99000549316406,206.7100067138672,197.85000610351562,199.41000366210938,11243400
2026-05-05,197.75,208.8800048828125,194.39999389648438,208.8800048828125,10074200
2026-05-06,197.9600067138672,198.5,193.25,195.77999877929688,7764900
2026-05-07,192.9600067138672,198.14999389648438,190.32000732421875,196.02999877929688,9158100
2026-05-08,201.16000366210938,201.3699951171875,182.8000030517578,186.0500030517578,12909400
2026-05-11,216.60000610351562,217.85000610351562,192.80999755859375,200.3800048828125,13659300
2026-05-12,207.63999938964844,218.4600067138672,200.1999969482422,211.89999389648438,9514400
2026-05-13,201.8000030517578,204.1999969482422,197.5,204.1999969482422,8370200
2026-05-14,212.00999450683594,222.35000610351562,195.10000610351562,201.25,16576900
2026-05-15,195.42999267578125,206.0,192.3000030517578,205.63999938964844,14428600
2026-05-18,189.44000244140625,194.1999969482422,184.14999389648438,190.25,10399800
2026-05-19,193.4499969482422,195.52999877929688,185.52999877929688,188.3800048828125,7085000
2026-05-20,191.2899932861328,196.6199951171875,189.72999572753906,193.75,7044200
2026-05-21,193.55999755859375,195.6999969482422,187.6699981689453,189.80999755859375,5674300
2026-05-22,184.99000549316406,195.58999633789062,184.60000610351562,194.02000427246094,7927600
2026-05-26,180.00999450683594,187.8000030517578,179.11000061035156,186.07000732421875,7755000
2026-05-27,173.77999877929688,179.85000610351562,173.7100067138672,176.3800048828125,8196800
2026-05-28,182.25,182.64999389648438,169.1699981689453,170.49000549316406,9042900
2026-05-29,189.02999877929688,191.8300018310547,178.85000610351562,180.22999572753906,10249800
2026-06-01,182.61000061035156,186.60000610351562,176.17999267578125,179.2100067138672,9063100
2026-06-02,173.99000549316406,178.5500030517578,171.6699981689453,177.1699981689453,9228400
2026-06-03,163.22000122070312,172.0,162.75,171.5399932861328,9544600
2026-06-04,164.1300048828125,166.5,161.88999938964844,164.19000244140625,8499400
2026-06-05,152.39999389648438,158.6999969482422,147.8800048828125,158.6999969482422,16718500
2026-06-08,162.11000061035156,164.27999877929688,154.97999572753906,156.61000061035156,8827800
2026-06-09,155.5,164.97999572753906,149.89999389648438,157.25,8896200
2026-06-10,153.97000122070312,161.7100067138672,152.19000244140625,152.8300018310547,6406600
2026-06-11,160.42999267578125,161.74000549316406,152.3800048828125,154.6999969482422,6933100
2026-06-12,159.77999877929688,165.49000549316406,155.4199981689453,160.42999267578125,6489500
2026-06-15,169.6199951171875,174.44000244140625,168.6300048828125,170.0,8972000
2026-06-16,169.27000427246094,173.8000030517578,166.8800048828125,169.3000030517578,6412800
2026-06-17,164.9199981689453,174.10000610351562,164.6699981689453,166.5399932861328,8151500
2026-06-18,163.25999450683594,169.80999755859375,160.5399932861328,167.75,9826800
2026-06-22,164.83999633789062,176.47999572753906,163.0500030517578,164.9499969482422,8507100
2026-06-23,158.17999267578125,164.16000366210938,156.30999755859375,156.97999572753906,7590000
2026-06-24,150.11000061035156,158.4199981689453,148.27999877929688,158.3000030517578,10045500
2026-06-25,142.52000427246094,152.19000244140625,141.47999572753906,151.1699981689453,7807400
2026-06-26,149.05999755859375,149.85000610351562,139.17999267578125,139.22999572753906,10494700
2026-06-29,151.64999389648438,152.44000244140625,145.2899932861328,150.82000732421875,7141100
2026-06-30,146.19000244140625,148.86000061035156,142.3000030517578,148.17999267578125,8754500
2026-07-01,159.24000549316406,164.5399932861328,146.3000030517578,147.1300048828125,11992300
2026-07-02,165.47999572753906,173.08999633789062,163.22000122070312,165.19000244140625,9656000
2026-07-06,168.8699951171875,171.6699981689453,160.10000610351562,161.3699951171875,6492800
2026-07-07,163.50999450683594,170.10000610351562,161.69000244140625,166.82000732421875,4869400
2026-07-08,159.36000061035156,161.60000610351562,156.1999969482422,159.2899932861328,4738700
2026-07-09,158.44000244140625,161.05999755859375,154.77999877929688,156.72999572753906,4755700
2026-07-10,159.07000732421875,167.97999572753906,158.6699981689453,166.6699981689453,6133900
2026-07-13,157.3699951171875,161.19000244140625,154.00999450683594,156.1999969482422,5418100
2026-07-14,161.5,162.27000427246094,157.25,159.7899932861328,7407800
2026-07-15,167.2100067138672,168.5,160.3300018310547,165.1699981689453,7570700
2026-07-16,160.49000549316406,166.57000732421875,159.50999450683594,165.3699951171875,6328700
2026-07-17,157.1199951171875,160.8000030517578,152.5800018310547,153.36000061035156,6487100
2026-07-20,160.42999267578125,164.6999969482422,155.14999389648438,158.19000244140625,5720200
2026-07-21,175.85000610351562,181.49000549316406,167.86000061035156,167.88999938964844,13677200
2026-07-22,166.1199951171875,174.9600067138672,166.0,172.25,6953800
2026-07-23,161.16000366210938,165.74000549316406,158.8800048828125,163.1199951171875,5607000
2026-07-24,158.2899932861328,161.0800018310547,153.8000030517578,161.0800018310547,5360200
2026-07-27,165.5,167.8699951171875,160.4199981689453,163.16000366210938,4417246
