Date,Close,return,cum_return
2025-09-29,253.71221923828125,-0.004031963397017835,0.18999647093740735
2025-09-30,253.9116668701172,0.0007861175643599783,0.19093194806473757
2025-10-01,254.72935485839844,0.003220363988628794,0.1947671824231927
2025-10-02,256.40460205078125,0.006576576905767517,0.20262466068288587
2025-10-03,257.2920837402344,0.0034612549164674267,0.20678725120233943
2025-10-06,255.96585083007807,-0.005154581092729149,0.2005667684543453
2025-10-07,255.7564392089844,-0.0008181232786114156,0.19958455683354548
2025-10-08,257.3320007324219,0.006160398261370936,0.20697447545183034
2025-10-09,253.3233184814453,-0.015577861438013874,0.18817239431402233
2025-10-10,244.57806396484372,-0.03452210625151009,0.1471541806724026
2025-10-13,246.96131896972656,0.009744353055413102,0.1583324560178676
2025-10-14,247.07101440429688,0.0004441806313149055,0.15884696485945415
2025-10-15,248.63658142089844,0.006336506208048043,0.16619000584646382
2025-10-16,246.75192260742188,-0.007579973963228515,0.15735031596597038
2025-10-17,251.5782470703125,0.019559419889786378,0.17998741675552576
2025-10-20,261.50018310546875,0.039438767662544505,0.22652466632967294
2025-10-21,262.0287170410156,0.0020211608621845123,0.22900366998176236
2025-10-22,257.72088623046875,-0.016440300357890014,0.208798480506313
2025-10-23,258.8476867675781,0.004372173918809619,0.2140835576958795
2025-10-24,262.0785522460937,0.01248172436409134,0.2292374140180149
2025-10-27,268.0516662597656,0.022791311850895557,0.25725334725968785
2025-10-28,268.2411193847656,0.0007067783895675639,0.2581419467557424
2025-10-29,268.93914794921875,0.0026022429598195895,0.2614159377791412
2025-10-30,270.63433837890625,0.006303249053230431,0.26936695659467724
2025-10-31,269.6072692871094,-0.0037950435186790976,0.26454965375322725
2025-11-03,268.2909545898437,-0.004882341269010548,0.25837569079199496
2025-11-04,269.2781982421875,0.0036797500454426313,0.26300619879737064
2025-11-05,269.3779296875,0.00037036583712879434,0.26347397314548715
2025-11-06,269.0089416503906,-0.0013697782796735503,0.2617432939401396
2025-11-07,267.7126159667969,-0.004818894404181151,0.2556630862414584
2025-11-10,268.93035888671875,0.00454869456011342,0.2613747140911802
2025-11-11,274.73956298828125,0.02160114657791201,0.2886218541799357
2025-11-12,272.9628601074219,-0.006466862149501096,0.28028851428611956
2025-11-13,272.44384765625,-0.0019014031834500011,0.2778541696293215
2025-11-14,271.9048156738281,-0.00197850671637112,0.27532592657216703
2025-11-17,266.9639892578125,-0.018171161859606544,0.25215177273667155
2025-11-18,266.9440612792969,-7.464669137968727e-05,0.2520583037497315
2025-11-19,268.0619506835937,0.0041877290655558674,0.25730158470011477
2025-11-20,265.7562561035156,-0.00860134970367199,0.2464870940871282
2025-11-21,270.98651123046875,0.019680647235321702,0.2710187668692383
2025-11-24,275.4083251953125,0.016317468883471742,0.29175857604793576
2025-11-25,276.4563903808594,0.003805495657415614,0.29667435769951545
2025-11-26,277.0352783203125,0.002093957526739132,0.2993895387305501
2025-11-28,278.3328857421875,0.0046839067924580036,0.3054757582170591
2025-12-01,282.57501220703125,0.01524119743713337,0.32537277199743664
2025-12-02,285.6592712402344,0.010914832876105063,0.3398389943023288
2025-12-03,283.623046875,-0.007128157809805358,0.33028841051121094
2025-12-04,280.179443359375,-0.012141479874668626,0.3141367405474842
2025-12-05,278.26300048828125,-0.006840055245008081,0.3051479726426445
2025-12-08,277.3746643066406,-0.003192433705098474,0.3009813742646392
2025-12-09,276.6659545898437,-0.002555062909471273,0.29765728500934263
2025-12-10,278.26300048828125,0.005772469911613065,0.3051479726426445
2025-12-11,277.514404296875,-0.002690246960942222,0.3016368022756628
2025-12-12,277.7639465332031,0.0008992046267306542,0.3028072401105919
2025-12-15,273.6016540527344,-0.01498499906996098,0.28328467482919617
2025-12-16,274.1007385253906,0.0018241281266524467,0.28562555049905414
2025-12-17,271.3358764648437,-0.010087028861802239,0.27265740846569986
2025-12-18,271.68524169921875,0.001287574790797441,0.27429605006216184
2025-12-19,273.1625061035156,0.005437411303821804,0.28122492180918535
2025-12-22,270.4674987792969,-0.009865948891234266,0.2685844222124403
2025-12-23,271.8549194335937,0.005129713035979089,0.2750918962603035
2025-12-24,273.3022155761719,0.005323781322749577,0.28188020668240354
2025-12-26,272.8929748535156,-0.0014973926274014504,0.2799607287117054
2025-12-29,273.2523498535156,0.001316908213532919,0.2816463195083454
2025-12-30,272.5735778808594,-0.0024840480713893553,0.2784626484401673
2025-12-31,271.3558349609375,-0.00446757506501283,0.27275102059044576
2026-01-02,270.5074157714844,-0.003126592761770741,0.2687716464619314
2026-01-05,266.7643737792969,-0.013837114156417418,0.25121550835141204
2026-01-06,261.8734436035156,-0.018334270451824564,0.2282753848277801
2026-01-07,259.8471984863281,-0.007737497507594893,0.2187716070990351
2026-01-08,258.55963134765625,-0.004955093401707855,0.2127324799505097
2026-01-09,258.8890075683594,0.0012738888084979916,0.21427736628442062
2026-01-12,259.76739501953125,0.0033929113461488303,0.21839730173785865
2026-01-13,260.5658874511719,0.003073874731586601,0.22214250241670386
2026-01-14,259.4779052734375,-0.004175458991876879,0.21703949651563303
2026-01-15,257.73114013671875,-0.0067318453757286845,0.2088465748089352
2026-01-16,255.0561370849609,-0.01037904480746421,0.19629990204364356
2026-01-20,246.2425079345703,-0.03455564430294311,0.15496098814897774
2026-01-21,247.1907501220703,0.0038508468560267684,0.15940856603902476
2026-01-22,247.8894500732422,0.002826561879143208,0.16268570609414268
2026-01-23,247.58001708984372,-0.0012482700788881695,0.1612343603160744
2026-01-26,254.9363555908203,0.0297129735567756,0.1957380861573652
2026-01-27,257.791015625,0.011197539980376536,0.20912741118317113
2026-01-28,255.96446228027344,-0.007085403423770176,0.20056025568419944
2026-01-29,257.801025390625,0.007175070687510443,0.20917436038334913
2026-01-30,258.9988098144531,0.0046461584937966816,0.21479237610832547
2026-02-02,269.5093078613281,0.04058126002356821,0.2640901813978256
2026-02-03,268.98028564453125,-0.0019629088916998105,0.2616088875408493
2026-02-04,275.97723388671875,0.02601286642781786,0.2944269510165973
2026-02-05,275.3983459472656,-0.002097593092373451,0.2917117699855629
2026-02-06,277.6042175292969,0.008009748840153375,0.30205805683701725
2026-02-09,274.3672180175781,-0.01166048390953256,0.2868754298159919
2026-02-10,273.4280700683594,-0.003422959769044165,0.2824705069919604
2026-02-11,275.24639892578125,0.006650117732854843,0.2909990868523711
2026-02-12,261.4891052246094,-0.04998173910671744,0.22647270730630553
2026-02-13,255.5445556640625,-0.022733450234726726,0.19859075105050716
2026-02-17,263.6371154785156,0.03166790148756515,0.23654760487868143
2026-02-18,264.106689453125,0.0017811375828364895,0.2387500662906974
2026-02-19,260.3401184082031,-0.014261551090285374,0.22108356893219816
2026-02-20,264.3364562988281,0.015350449692731916,0.23982775082771335
2026-02-23,265.9349670410156,0.006047257970275721,0.2473253090756753
2026-02-24,271.8895263671875,0.02239103564464129,0.2752542145316519
2026-02-25,273.97760009765625,0.007679860855135612,0.2850479894541802
2026-02-26,272.6987609863281,-0.0046676776162442035,0.27904979971800525
2026-02-27,263.93682861328125,-0.03213044438249635,0.23795336126572275
2026-03-02,264.476318359375,0.0020440108677830526,0.24048375138995848
2026-03-03,263.5072326660156,-0.003664168116717992,0.2359384103788087
2026-03-04,262.2783508300781,-0.0046635601744375865,0.23017453723010828
2026-03-05,260.0504150390625,-0.008494547048829904,0.21972476174533462
2026-03-06,257.2229919433594,-0.010872595974432131,0.2064631872108671
2026-03-09,259.6407775878906,0.009399570490431275,0.21780342298316602
2026-03-10,260.58990478515625,0.0036555398041986376,0.22225515186957034
2026-03-11,260.5699157714844,-7.670678451010549e-05,0.2221613966070195
2026-03-12,255.52456665039065,-0.01936274610273281,0.19849699578795654
2026-03-13,249.8897705078125,-0.022051876328148534,0.1720678882571829
2026-03-16,252.58729553222656,0.010794859745288043,0.1847201967228751
2026-03-17,253.99598693847656,0.005577047742174601,0.19132743782111716
2026-03-18,249.7099456787109,-0.016874444795081822,0.17122444873873843
2026-03-19,248.73085021972656,-0.003920930967820202,0.16663215852741065
2026-03-20,247.76173400878903,-0.0038962445152317393,0.16208667437845525
2026-03-23,251.25851440429688,0.014113480475494988,0.17848776196812843
2026-03-24,251.4083709716797,0.0005964238375686381,0.1791906401616492
2026-03-25,252.3874664306641,0.0038944425565474727,0.18378293037297722
2026-03-26,252.6572265625,0.0010688333127271132,0.18504819700399766
2026-03-27,248.57098388671875,-0.016173068672430957,0.16588233113371142
2026-03-30,246.40298461914065,-0.008721851736991582,0.15571367829878513
2026-03-31,253.55638122558597,0.029031290418426448,0.1892655377340251
2026-04-01,255.3946990966797,0.007250134515282447,0.1978878728569864
2026-04-02,255.68443298339844,0.0011344553655323608,0.1992468231816551
2026-04-06,258.6217041015625,0.011487876222620041,0.21302362224673632
2026-04-07,253.26666259765625,-0.0207060792616357,0.18790665897825898
2026-04-08,258.66168212890625,0.021301735790709264,0.213211132771838
2026-04-09,260.2502136230469,0.006141348347641795,0.2206618849574269
2026-04-10,260.240234375,-3.834482173115106e-05,0.22061507889505427
2026-04-13,258.96142578125,-0.004913954203973225,0.21461703229668472
2026-04-14,258.5917358398437,-0.001427586909096612,0.2128830609218122
2026-04-15,266.18475341796875,0.02936295529114563,0.24849689201304725
2026-04-16,263.15753173828125,-0.011372633634406881,0.23429819426648724
2026-04-17,269.98126220703125,0.02593021154924191,0.26630380755866456
2026-04-20,272.79864501953125,0.010435475371396441,0.2795182897551485
2026-04-21,265.9250183105469,-0.025196703995697067,0.2472786461511074
2026-04-22,272.9185791015625,0.026298995241013978,0.28008082133045376
2026-04-23,273.1783142089844,0.0009516944880663125,0.2812990671923934
2026-04-24,270.8104858398437,-0.008667702544387423,0.27019314800756855
2026-04-27,267.3636474609375,-0.012727861582673916,0.2540263054364673
2026-04-28,270.4608154296875,0.011584102768505522,0.2685530750330527
2026-04-29,269.9213256835937,-0.001994705758897819,0.26602268490881675
2026-04-30,271.1002502441406,0.004367659937803081,0.27155224147004287
2026-05-01,279.88214111328125,0.03239351812191993,0.3127422920470706
2026-05-04,276.5751647949219,-0.011815603186417278,0.2972314500382145
2026-05-05,283.9184265136719,0.026550690927708454,0.3316738413298821
2026-05-06,287.245361328125,0.011717924952267644,0.34727829546348365
2026-05-07,287.1754150390625,-0.00024350711440246364,0.3469502236134583
2026-05-08,293.0500183105469,0.020456497888878378,0.3745041080192313
2026-05-11,292.67999267578125,-0.0012626705737772692,0.3727685621284995
2026-05-12,294.79998779296875,0.007243389265544797,0.38271205919549844
2026-05-13,298.8699951171875,0.013805995565634221,0.40180177575330056
2026-05-14,298.2099914550781,-0.00220833028705536,0.39870613443545655
2026-05-15,300.2300109863281,0.0067738157309671365,0.40818071205189566
2026-05-18,297.8399963378906,-0.007960612067346995,0.39697073168252994
2026-05-19,298.9700012207031,0.003793999787491842,0.40227083834166577
2026-05-20,302.25,0.0109709963070026,0.4176551465305296
2026-05-21,304.989990234375,0.009065310949131433,0.43050663125246524
2026-05-22,308.82000732421875,0.012557845216167651,0.44847071210843503
2026-05-26,308.3299865722656,-0.001586751960143129,0.446172348366787
2026-05-27,310.8500061035156,0.008173125031610828,0.457992095787247
2026-05-28,312.510009765625,0.005340207912225559,0.4657780767131323
2026-05-29,312.0599975585937,-0.001439992937726342,0.46366736663439134
2026-06-01,306.3099975585937,-0.018425943872925732,0.43669791388815304
2026-06-02,315.20001220703125,0.02902293336585271,0.4783951017097885
2026-06-03,310.260009765625,-0.015672595971098935,0.45522481259503933
2026-06-04,311.2300109863281,0.0031264139436979477,0.4597744477403516
2026-06-05,307.3399963378906,-0.012498841728371679,0.44152895795892366
2026-06-08,301.5400085449219,-0.01887156849768501,0.41432504548740523
2026-06-09,290.54998779296875,-0.03644631040831148,0.3627781158613219
2026-06-10,291.5799865722656,0.003544996808021894,0.3676091599320923
2026-06-11,295.6300048828125,0.013889904990249002,0.38660512122734336
2026-06-12,291.1300048828125,-0.015221729613622226,0.36549859299115695
2026-06-15,296.4200134277344,0.018170605764429082,0.3903105295962819
2026-06-16,299.239990234375,0.009513449426140408,0.4035371785062265
2026-06-17,295.95001220703125,-0.010994446379867018,0.38810606425499006
2026-06-18,298.010009765625,0.006960626705947437,0.39776815239653085
2026-06-22,297.010009765625,-0.0033555919842641613,0.3930778127884893
2026-06-23,294.29998779296875,-0.00912434558954689,0.3803668893914771
2026-06-24,293.0799865722656,-0.004145434153267291,0.3746446693441543
2026-06-25,275.1499938964844,-0.06117781321571136,0.29054691452504433
2026-06-26,283.7799987792969,0.03136472859984596,0.331024568244491
2026-06-29,281.739990234375,-0.007188697419469814,0.32145623536550083
2026-06-30,289.3599853515625,0.02704619642688466,0.3571966002767277
2026-07-01,294.3800048828125,0.017348699838890536,0.3807421967172915
2026-07-02,308.6300048828125,0.0484068203126522,0.44757953613188217
2026-07-06,312.6600036621094,0.01305770247720095,0.46648159902677677
2026-07-07,310.6600036621094,-0.006396724801939757,0.4571009198106939
2026-07-08,313.3900146484375,0.008787777487112347,0.4699055984702569
2026-07-09,316.2200012207031,0.009030238488741738,0.48317919658038
2026-07-10,315.32000732421875,-0.0028461004775477416,0.47895791956070366
2026-07-13,317.3099975585937,0.0063110179758709695,0.4882916495766081
2026-07-14,314.8599853515625,-0.0077211944971219415,0.4768002602817847
2026-07-15,327.5,0.040144874663333496,0.5360862216335751
2026-07-16,333.260009765625,0.017587816078244334,0.5631026235799916
2026-07-17,333.739990234375,0.0014402582208634662,0.5653538949836561
2026-07-20,326.5899963378906,-0.021423845225929217,0.5318179954137208
2026-07-21,327.739990234375,0.0035212159263280363,0.5372118573354074
2026-07-22,325.8900146484375,-0.0056446440503478135,0.5285348435707751
2026-07-23,321.6600036621094,-0.012979872951588756,0.5086946554991498
2026-07-24,333.0199890136719,0.035316748188238156,0.5619768447403539
2026-07-27,335.5899963378906,0.0077172764668886895,0.5740310518860936
